Sample	äwê∂é¿å±3TM_NH3	
Comments	 	
Filename	C:\Users\User1\Desktop\DATA\äwê∂é¿å±3TM\äwê∂é¿å±3TM_NH3_2É∆_É∆.raw	
Goniometer	MiniFlex 300/600 +	
Attachment	âÒì]ééóøë‰	
Monochromater	None	
X	0	
Y	0	
Z	0	
ScanningMode	2Theta/Theta	
ScanningType	Continuos Scanning	
X-Ray	40kV/15mA	
IHS	5.0mm	
DS	1.250deg	
SS	13.0mm(Open)	
RS	13.0mm(Open)	
K-beta(x1)		
Start	20	
Stop	80	
Step	0.01	
Speed	1	
Offset	0	10539
62.48	2808	286.6438941
62.49	2479	283.5221558
62.5	2263	281.4726255
62.51	2057	279.5179808
62.52	2054	279.4895151
62.53	2175	280.6376317
62.54	2277	281.6054654
62.55	2451	283.2564759
62.56	2679	285.4198691
62.57	2962	288.1051333
62.58	3173	290.1072208
62.59	3294	291.2553373
62.6	3373	292.0049341
62.61	3250	290.8378404
62.62	3008	288.5416074
62.63	2671	285.3439605
62.64	2402	282.7915362
62.65	2127	280.1821805
62.66	1932	278.33191
62.67	1789	276.9750451
62.68	1736	276.4721511
62.69	1664	275.7889743
62.7	1592	275.1057975
62.71	1509	274.3182465
62.72	1478	274.024101
62.73	1494	274.175918
62.74	1502	274.2518265
62.75	1472	273.9671696
62.76	1465	273.9007496
62.77	1449	273.7489325
62.78	1433	273.5971155
62.79	1448	273.739444
62.8	1446	273.7204668
62.81	1456	273.8153525
62.82	1473	273.9766581
62.83	1432	273.5876269
62.84	1441	273.673024
62.85	1442	273.6825126
62.86	1445	273.7109783
62.87	1467	273.9197267
62.88	1547	274.678812
62.89	1502	274.2518265
62.9	1513	274.3562008
62.91	1588	275.0678432
62.92	1648	275.6371572
62.93	1738	276.4911282
62.94	1824	277.3071449
62.95	1923	278.246513
62.96	2093	279.8595692
62.97	2256	281.4062055
62.98	2350	282.2981308
62.99	2443	283.1805674
63	2489	283.6170415
63.01	2506	283.7783471
63.02	2474	283.474713
63.03	2390	282.6776734
63.04	2298	281.8047253
63.05	2123	280.1442262
63.06	2032	279.2807667
63.07	1954	278.5406585
63.08	1851	277.5633362
63.09	1822	277.2881678
63.1	1777	276.8611823
63.11	1768	276.7757852
63.12	1827	277.3356106
63.13	1805	277.1268621
63.14	1812	277.1932821
63.15	1868	277.7246418
63.16	1923	278.246513
63.17	1963	278.6260556
63.18	1964	278.6355442
63.19	1928	278.2939558
63.2	1886	277.895436
63.21	1806	277.1363507
63.22	1740	276.5101053
63.23	1693	276.0641427
63.24	1623	275.3999431
63.25	1622	275.3904545
63.26	1590	275.0868204
63.27	1552	274.7262549
63.28	1471	273.957681
63.29	1485	274.0905209
63.3	1475	273.9956353
63.31	1410	273.3788785
63.32	1401	273.2934814
63.33	1382	273.1131986
63.34	1339	272.7051902
63.35	1360	272.9044501
63.36	1377	273.0657558
63.37	1389	273.1796186
63.38	1369	272.9898472
63.39	1358	272.885473
63.4	1396	273.2460385
63.41	1372	273.0183129
63.42	1342	272.7336559
63.43	1321	272.5343961
63.44	1364	272.9424044
63.45	1352	272.8285416
63.46	1304	272.3730904
63.47	1378	273.0752443
63.48	1372	273.0183129
63.49	1379	273.0847329
63.5	1343	272.7431445
63.51	1319	272.5154189
63.52	1332	272.6387703
63.53	1349	272.8000759
63.54	1350	272.8095645
63.55	1360	272.9044501
63.56	1387	273.1606414
63.57	1371	273.0088244
63.58	1363	272.9329158
63.59	1324	272.5628618
63.6	1332	272.6387703
63.61	1387	273.1606414
63.62	1345	272.7621216
63.63	1332	272.6387703
63.64	1370	272.9993358
63.65	1458	273.8343296
63.66	1434	273.606604
63.67	1379	273.0847329
63.68	1379	273.0847329
63.69	1404	273.3219471
63.7	1399	273.2745042
63.71	1382	273.1131986
63.72	1377	273.0657558
63.73	1405	273.3314356
63.74	1423	273.5022298
63.75	1424	273.5117184
63.76	1376	273.0562672
63.77	1382	273.1131986
63.78	1418	273.454787
63.79	1446	273.7204668
63.8	1445	273.7109783
63.81	1431	273.5781383
63.82	1459	273.8438182
63.83	1498	274.2138723
63.84	1493	274.1664295
63.85	1543	274.6408578
63.86	1618	275.3525002
63.87	1681	275.9502799
63.88	1829	277.3545877
63.89	1980	278.7873612
63.9	2141	280.3150204
63.91	2413	282.8959104
63.92	2744	286.0366259
63.93	3139	289.7846095
63.94	3601	294.1683272
63.95	4094	298.8461903
63.96	4555	303.2204194
63.97	4976	307.2151058
63.98	5214	309.4733846
63.99	5106	308.4486194
64	4821	305.744378
64.01	4299	300.7913464
64.02	3694	295.0507638
64.03	3174	290.1167094
64.04	2683	285.4578233
64.05	2385	282.6302306
64.06	2219	281.0551286
64.07	2109	280.0113863
64.08	2136	280.2675776
64.09	2137	280.2770661
64.1	2263	281.4726255
64.11	2442	283.1710788
64.12	2642	285.0687921
64.13	2901	287.5263308
64.14	3153	289.9174495
64.15	3286	291.1794288
64.16	3260	290.9327261
64.17	3235	290.6955119
64.18	3053	288.9685928
64.19	2745	286.0461144
64.2	2484	283.5695986
64.21	2202	280.8938229
64.22	1972	278.7114527
64.23	1806	277.1363507
64.24	1702	276.1495398
64.25	1616	275.3335231
64.26	1556	274.7642091
64.27	1525	274.4700636
64.28	1459	273.8438182
64.29	1456	273.8153525
64.3	1448	273.739444
64.31	1422	273.4927412
64.32	1415	273.4263213
64.33	1419	273.4642755
64.34	1411	273.388367
64.35	1426	273.5306955
64.36	1429	273.5591612
64.37	1391	273.1985957
64.38	1361	272.9139387
64.39	1374	273.0372901
64.4	1379	273.0847329
64.41	1365	272.951893
64.42	1358	272.885473
64.43	1381	273.10371
64.44	1376	273.0562672
64.45	1349	272.8000759
64.46	1345	272.7621216
64.47	1342	272.7336559
64.48	1361	272.9139387
64.49	1351	272.819053
64.5	1328	272.600816
64.51	1336	272.6767245
64.52	1386	273.1511529
64.53	1386	273.1511529
64.54	1342	272.7336559
64.55	1337	272.6862131
64.56	1363	272.9329158
64.57	1377	273.0657558
64.58	1377	273.0657558
64.59	1381	273.10371
64.6	1355	272.8570073
64.61	1362	272.9234273
64.62	1342	272.7336559
64.63	1356	272.8664959
64.64	1368	272.9803587
64.65	1338	272.6957017
64.66	1347	272.7810988
64.67	1358	272.885473
64.68	1343	272.7431445
64.69	1346	272.7716102
64.7	1362	272.9234273
64.71	1343	272.7431445
64.72	1320	272.5249075
64.73	1325	272.5723503
64.74	1340	272.7146788
64.75	1376	273.0562672
64.76	1375	273.0467786
64.77	1381	273.10371
64.78	1369	272.9898472
64.79	1336	272.6767245
64.8	1302	272.3541133
64.81	1292	272.2592276
64.82	1306	272.3920676
64.83	1319	272.5154189
64.84	1359	272.8949616
64.85	1342	272.7336559
64.86	1332	272.6387703
64.87	1365	272.951893
64.88	1357	272.8759844
64.89	1334	272.6577474
64.9	1328	272.600816
64.91	1362	272.9234273
64.92	1366	272.9613815
64.93	1321	272.5343961
64.94	1342	272.7336559
64.95	1335	272.667236
64.96	1349	272.8000759
64.97	1323	272.5533732
64.98	1304	272.3730904
64.99	1299	272.3256476
65	1310	272.4300218
65.01	1321	272.5343961
65.02	1285	272.1928077
65.03	1282	272.164342
65.04	1306	272.3920676
65.05	1328	272.600816
65.06	1338	272.6957017
65.07	1340	272.7146788
65.08	1362	272.9234273
65.09	1342	272.7336559
65.1	1326	272.5818389
65.11	1347	272.7810988
65.12	1330	272.6197931
65.13	1320	272.5249075
65.14	1313	272.4584875
65.15	1316	272.4869532
65.16	1324	272.5628618
65.17	1327	272.5913275
65.18	1323	272.5533732
65.19	1344	272.7526331
65.2	1317	272.4964418
65.21	1302	272.3541133
65.22	1276	272.1074106
65.23	1287	272.2117848
65.24	1337	272.6862131
65.25	1334	272.6577474
65.26	1317	272.4964418
65.27	1295	272.2876933
65.28	1296	272.2971819
65.29	1327	272.5913275
65.3	1336	272.6767245
65.31	1320	272.5249075
65.32	1308	272.4110447
65.33	1325	272.5723503
65.34	1334	272.6577474
65.35	1306	272.3920676
65.36	1297	272.3066705
65.37	1304	272.3730904
65.38	1327	272.5913275
65.39	1305	272.382579
65.4	1303	272.3636019
65.41	1342	272.7336559
65.42	1316	272.4869532
65.43	1322	272.5438846
65.44	1329	272.6103046
65.45	1312	272.448999
65.46	1285	272.1928077
65.47	1298	272.316159
65.48	1294	272.2782048
65.49	1315	272.4774647
65.5	1327	272.5913275
65.51	1315	272.4774647
65.52	1307	272.4015561
65.53	1344	272.7526331
65.54	1331	272.6292817
65.55	1296	272.2971819
65.56	1313	272.4584875
65.57	1318	272.5059304
65.58	1310	272.4300218
65.59	1315	272.4774647
65.6	1324	272.5628618
65.61	1333	272.6482588
65.62	1364	272.9424044
65.63	1356	272.8664959
65.64	1361	272.9139387
65.65	1350	272.8095645
65.66	1313	272.4584875
65.67	1301	272.3446247
65.68	1338	272.6957017
65.69	1338	272.6957017
65.7	1321	272.5343961
65.71	1322	272.5438846
65.72	1347	272.7810988
65.73	1352	272.8285416
65.74	1324	272.5628618
65.75	1335	272.667236
65.76	1339	272.7051902
65.77	1322	272.5438846
65.78	1314	272.4679761
65.79	1296	272.2971819
65.8	1311	272.4395104
65.81	1320	272.5249075
65.82	1304	272.3730904
65.83	1303	272.3636019
65.84	1319	272.5154189
65.85	1300	272.3351362
65.86	1317	272.4964418
65.87	1339	272.7051902
65.88	1354	272.8475187
65.89	1344	272.7526331
65.9	1312	272.448999
65.91	1304	272.3730904
65.92	1304	272.3730904
65.93	1328	272.600816
65.94	1358	272.885473
65.95	1368	272.9803587
65.96	1354	272.8475187
65.97	1360	272.9044501
65.98	1355	272.8570073
65.99	1338	272.6957017
66	1347	272.7810988
66.01	1370	272.9993358
66.02	1371	273.0088244
66.03	1354	272.8475187
66.04	1365	272.951893
66.05	1361	272.9139387
66.06	1333	272.6482588
66.07	1331	272.6292817
66.08	1330	272.6197931
66.09	1351	272.819053
66.1	1344	272.7526331
66.11	1336	272.6767245
66.12	1349	272.8000759
66.13	1347	272.7810988
66.14	1369	272.9898472
66.15	1354	272.8475187
66.16	1304	272.3730904
66.17	1313	272.4584875
66.18	1370	272.9993358
66.19	1377	273.0657558
66.2	1351	272.819053
66.21	1343	272.7431445
66.22	1346	272.7716102
66.23	1382	273.1131986
66.24	1421	273.4832527
66.25	1419	273.4642755
66.26	1388	273.17013
66.27	1369	272.9898472
66.28	1388	273.17013
66.29	1386	273.1511529
66.3	1348	272.7905873
66.31	1341	272.7241674
66.32	1362	272.9234273
66.33	1361	272.9139387
66.34	1334	272.6577474
66.35	1343	272.7431445
66.36	1358	272.885473
66.37	1353	272.8380302
66.38	1352	272.8285416
66.39	1359	272.8949616
66.4	1345	272.7621216
66.41	1333	272.6482588
66.42	1331	272.6292817
66.43	1338	272.6957017
66.44	1322	272.5438846
66.45	1318	272.5059304
66.46	1347	272.7810988
66.47	1345	272.7621216
66.48	1336	272.6767245
66.49	1344	272.7526331
66.5	1343	272.7431445
66.51	1336	272.6767245
66.52	1347	272.7810988
66.53	1371	273.0088244
66.54	1374	273.0372901
66.55	1346	272.7716102
66.56	1312	272.448999
66.57	1313	272.4584875
66.58	1312	272.448999
66.59	1318	272.5059304
66.6	1336	272.6767245
66.61	1352	272.8285416
66.62	1332	272.6387703
66.63	1340	272.7146788
66.64	1346	272.7716102
66.65	1357	272.8759844
66.66	1376	273.0562672
66.67	1363	272.9329158
66.68	1359	272.8949616
66.69	1348	272.7905873
66.7	1330	272.6197931
66.71	1330	272.6197931
66.72	1342	272.7336559
66.73	1351	272.819053
66.74	1336	272.6767245
66.75	1348	272.7905873
66.76	1360	272.9044501
66.77	1352	272.8285416
66.78	1351	272.819053
66.79	1345	272.7621216
66.8	1348	272.7905873
66.81	1357	272.8759844
66.82	1372	273.0183129
66.83	1369	272.9898472
66.84	1354	272.8475187
66.85	1355	272.8570073
66.86	1333	272.6482588
66.87	1307	272.4015561
66.88	1326	272.5818389
66.89	1348	272.7905873
66.9	1325	272.5723503
66.91	1324	272.5628618
66.92	1352	272.8285416
66.93	1340	272.7146788
66.94	1328	272.600816
66.95	1307	272.4015561
66.96	1313	272.4584875
66.97	1340	272.7146788
66.98	1343	272.7431445
66.99	1325	272.5723503
67	1339	272.7051902
67.01	1369	272.9898472
67.02	1346	272.7716102
67.03	1321	272.5343961
67.04	1332	272.6387703
67.05	1335	272.667236
67.06	1349	272.8000759
67.07	1360	272.9044501
67.08	1305	272.382579
67.09	1288	272.2212734
67.1	1328	272.600816
67.11	1344	272.7526331
67.12	1363	272.9329158
67.13	1360	272.9044501
67.14	1350	272.8095645
67.15	1317	272.4964418
67.16	1305	272.382579
67.17	1326	272.5818389
67.18	1341	272.7241674
67.19	1362	272.9234273
67.2	1352	272.8285416
67.21	1338	272.6957017
67.22	1336	272.6767245
67.23	1318	272.5059304
67.24	1317	272.4964418
67.25	1331	272.6292817
67.26	1351	272.819053
67.27	1349	272.8000759
67.28	1326	272.5818389
67.29	1315	272.4774647
67.3	1325	272.5723503
67.31	1342	272.7336559
67.32	1355	272.8570073
67.33	1353	272.8380302
67.34	1312	272.448999
67.35	1275	272.097922
67.36	1293	272.2687162
67.37	1335	272.667236
67.38	1356	272.8664959
67.39	1343	272.7431445
67.4	1342	272.7336559
67.41	1361	272.9139387
67.42	1359	272.8949616
67.43	1342	272.7336559
67.44	1329	272.6103046
67.45	1319	272.5154189
67.46	1338	272.6957017
67.47	1355	272.8570073
67.48	1339	272.7051902
67.49	1333	272.6482588
67.5	1349	272.8000759
67.51	1350	272.8095645
67.52	1324	272.5628618
67.53	1333	272.6482588
67.54	1365	272.951893
67.55	1367	272.9708701
67.56	1364	272.9424044
67.57	1356	272.8664959
67.58	1332	272.6387703
67.59	1319	272.5154189
67.6	1318	272.5059304
67.61	1305	272.382579
67.62	1312	272.448999
67.63	1350	272.8095645
67.64	1361	272.9139387
67.65	1371	273.0088244
67.66	1383	273.1226872
67.67	1366	272.9613815
67.68	1338	272.6957017
67.69	1317	272.4964418
67.7	1324	272.5628618
67.71	1348	272.7905873
67.72	1337	272.6862131
67.73	1318	272.5059304
67.74	1322	272.5438846
67.75	1318	272.5059304
67.76	1319	272.5154189
67.77	1341	272.7241674
67.78	1374	273.0372901
67.79	1347	272.7810988
67.8	1303	272.3636019
67.81	1309	272.4205333
67.82	1313	272.4584875
67.83	1315	272.4774647
67.84	1324	272.5628618
67.85	1338	272.6957017
67.86	1350	272.8095645
67.87	1334	272.6577474
67.88	1316	272.4869532
67.89	1312	272.448999
67.9	1323	272.5533732
67.91	1347	272.7810988
67.92	1342	272.7336559
67.93	1337	272.6862131
67.94	1355	272.8570073
67.95	1346	272.7716102
67.96	1336	272.6767245
67.97	1381	273.10371
67.98	1375	273.0467786
67.99	1322	272.5438846
68	1313	272.4584875
68.01	1313	272.4584875
68.02	1313	272.4584875
68.03	1332	272.6387703
68.04	1348	272.7905873
68.05	1353	272.8380302
68.06	1341	272.7241674
68.07	1325	272.5723503
68.08	1320	272.5249075
68.09	1322	272.5438846
68.1	1336	272.6767245
68.11	1334	272.6577474
68.12	1315	272.4774647
68.13	1317	272.4964418
68.14	1328	272.600816
68.15	1343	272.7431445
68.16	1336	272.6767245
68.17	1318	272.5059304
68.18	1309	272.4205333
68.19	1301	272.3446247
68.2	1332	272.6387703
68.21	1358	272.885473
68.22	1350	272.8095645
68.23	1345	272.7621216
68.24	1348	272.7905873
68.25	1343	272.7431445
68.26	1330	272.6197931
68.27	1314	272.4679761
68.28	1320	272.5249075
68.29	1356	272.8664959
68.3	1386	273.1511529
68.31	1373	273.0278015
68.32	1356	272.8664959
68.33	1352	272.8285416
68.34	1361	272.9139387
68.35	1371	273.0088244
68.36	1360	272.9044501
68.37	1337	272.6862131
68.38	1321	272.5343961
68.39	1331	272.6292817
68.4	1335	272.667236
68.41	1328	272.600816
68.42	1338	272.6957017
68.43	1334	272.6577474
68.44	1336	272.6767245
68.45	1338	272.6957017
68.46	1347	272.7810988
68.47	1339	272.7051902
68.48	1344	272.7526331
68.49	1353	272.8380302
68.5	1340	272.7146788
68.51	1337	272.6862131
68.52	1340	272.7146788
68.53	1360	272.9044501
68.54	1356	272.8664959
68.55	1360	272.9044501
68.56	1350	272.8095645
68.57	1318	272.5059304
68.58	1344	272.7526331
68.59	1360	272.9044501
68.6	1359	272.8949616
68.61	1367	272.9708701
68.62	1366	272.9613815
68.63	1354	272.8475187
68.64	1328	272.600816
68.65	1348	272.7905873
68.66	1384	273.1321757
68.67	1399	273.2745042
68.68	1349	272.8000759
68.69	1330	272.6197931
68.7	1358	272.885473
68.71	1368	272.9803587
68.72	1370	272.9993358
68.73	1359	272.8949616
68.74	1366	272.9613815
68.75	1383	273.1226872
68.76	1372	273.0183129
68.77	1355	272.8570073
68.78	1348	272.7905873
68.79	1349	272.8000759
68.8	1334	272.6577474
68.81	1305	272.382579
68.82	1316	272.4869532
68.83	1313	272.4584875
68.84	1312	272.448999
68.85	1350	272.8095645
68.86	1344	272.7526331
68.87	1352	272.8285416
68.88	1356	272.8664959
68.89	1368	272.9803587
68.9	1366	272.9613815
68.91	1333	272.6482588
68.92	1299	272.3256476
68.93	1321	272.5343961
68.94	1337	272.6862131
68.95	1364	272.9424044
68.96	1397	273.2555271
68.97	1333	272.6482588
68.98	1301	272.3446247
68.99	1341	272.7241674
69	1361	272.9139387
69.01	1313	272.4584875
69.02	1302	272.3541133
69.03	1338	272.6957017
69.04	1372	273.0183129
69.05	1371	273.0088244
69.06	1353	272.8380302
69.07	1338	272.6957017
69.08	1351	272.819053
69.09	1372	273.0183129
69.1	1381	273.10371
69.11	1361	272.9139387
69.12	1341	272.7241674
69.13	1351	272.819053
69.14	1389	273.1796186
69.15	1354	272.8475187
69.16	1329	272.6103046
69.17	1369	272.9898472
69.18	1344	272.7526331
69.19	1348	272.7905873
69.2	1341	272.7241674
69.21	1327	272.5913275
69.22	1318	272.5059304
69.23	1328	272.600816
69.24	1373	273.0278015
69.25	1356	272.8664959
69.26	1346	272.7716102
69.27	1384	273.1321757
69.28	1385	273.1416643
69.29	1352	272.8285416
69.3	1354	272.8475187
69.31	1384	273.1321757
69.32	1390	273.1891071
69.33	1383	273.1226872
69.34	1393	273.2175728
69.35	1396	273.2460385
69.36	1374	273.0372901
69.37	1343	272.7431445
69.38	1342	272.7336559
69.39	1312	272.448999
69.4	1321	272.5343961
69.41	1313	272.4584875
69.42	1333	272.6482588
69.43	1402	273.3029699
69.44	1407	273.3504128
69.45	1396	273.2460385
69.46	1411	273.388367
69.47	1413	273.4073442
69.48	1379	273.0847329
69.49	1384	273.1321757
69.5	1406	273.3409242
69.51	1377	273.0657558
69.52	1396	273.2460385
69.53	1438	273.6445583
69.54	1497	274.2043837
69.55	1535	274.5649492
69.56	1597	275.1532403
69.57	1671	275.8553942
69.58	1705	276.1780055
69.59	1788	276.9655565
69.6	1819	277.2597021
69.61	1777	276.8611823
69.62	1687	276.0072113
69.63	1676	275.9028371
69.64	1625	275.4189202
69.65	1551	274.7167663
69.66	1542	274.6313692
69.67	1501	274.242338
69.68	1452	273.7773982
69.69	1448	273.739444
69.7	1414	273.4168327
69.71	1397	273.2555271
69.72	1426	273.5306955
69.73	1429	273.5591612
69.74	1426	273.5306955
69.75	1474	273.9861467
69.76	1520	274.4226207
69.77	1541	274.6218806
69.78	1569	274.8875605
69.79	1588	275.0678432
69.8	1563	274.8306291
69.81	1562	274.8211405
69.82	1542	274.6313692
69.83	1503	274.2613151
69.84	1466	273.9102382
69.85	1437	273.6350697
69.86	1433	273.5971155
69.87	1419	273.4642755
69.88	1401	273.2934814
69.89	1384	273.1321757
69.9	1382	273.1131986
69.91	1369	272.9898472
69.92	1369	272.9898472
69.93	1396	273.2460385
69.94	1383	273.1226872
69.95	1365	272.951893
69.96	1404	273.3219471
69.97	1395	273.23655
69.98	1377	273.0657558
69.99	1376	273.0562672
70	1338	272.6957017
70.01	1341	272.7241674
70.02	1338	272.6957017
70.03	1356	272.8664959
70.04	1340	272.7146788
70.05	1359	272.8949616
70.06	1375	273.0467786
70.07	1342	272.7336559
70.08	1377	273.0657558
70.09	1384	273.1321757
70.1	1338	272.6957017
70.11	1369	272.9898472
70.12	1356	272.8664959
70.13	1328	272.600816
70.14	1328	272.600816
70.15	1341	272.7241674
70.16	1344	272.7526331
70.17	1371	273.0088244
70.18	1394	273.2270614
70.19	1353	272.8380302
70.2	1354	272.8475187
70.21	1371	273.0088244
70.22	1374	273.0372901
70.23	1354	272.8475187
70.24	1344	272.7526331
70.25	1322	272.5438846
70.26	1311	272.4395104
70.27	1327	272.5913275
70.28	1394	273.2270614
70.29	1381	273.10371
70.3	1353	272.8380302
70.31	1351	272.819053
70.32	1369	272.9898472
70.33	1374	273.0372901
70.34	1374	273.0372901
70.35	1390	273.1891071
70.36	1362	272.9234273
70.37	1349	272.8000759
70.38	1356	272.8664959
70.39	1351	272.819053
70.4	1354	272.8475187
70.41	1365	272.951893
70.42	1329	272.6103046
70.43	1324	272.5628618
70.44	1376	273.0562672
70.45	1380	273.0942215
70.46	1383	273.1226872
70.47	1377	273.0657558
70.48	1384	273.1321757
70.49	1425	273.5212069
70.5	1371	273.0088244
70.51	1356	272.8664959
70.52	1354	272.8475187
70.53	1362	272.9234273
70.54	1355	272.8570073
70.55	1379	273.0847329
70.56	1373	273.0278015
70.57	1369	272.9898472
70.58	1375	273.0467786
70.59	1391	273.1985957
70.6	1362	272.9234273
70.61	1380	273.0942215
70.62	1362	272.9234273
70.63	1375	273.0467786
70.64	1382	273.1131986
70.65	1369	272.9898472
70.66	1305	272.382579
70.67	1301	272.3446247
70.68	1350	272.8095645
70.69	1332	272.6387703
70.7	1347	272.7810988
70.71	1364	272.9424044
70.72	1315	272.4774647
70.73	1348	272.7905873
70.74	1396	273.2460385
70.75	1354	272.8475187
70.76	1305	272.382579
70.77	1363	272.9329158
70.78	1383	273.1226872
70.79	1384	273.1321757
70.8	1385	273.1416643
70.81	1365	272.951893
70.82	1393	273.2175728
70.83	1388	273.17013
70.84	1360	272.9044501
70.85	1346	272.7716102
70.86	1379	273.0847329
70.87	1361	272.9139387
70.88	1329	272.6103046
70.89	1339	272.7051902
70.9	1348	272.7905873
70.91	1386	273.1511529
70.92	1345	272.7621216
70.93	1342	272.7336559
70.94	1299	272.3256476
70.95	1297	272.3066705
70.96	1353	272.8380302
70.97	1375	273.0467786
70.98	1351	272.819053
70.99	1367	272.9708701
71	1326	272.5818389
71.01	1318	272.5059304
71.02	1347	272.7810988
71.03	1357	272.8759844
71.04	1415	273.4263213
71.05	1410	273.3788785
71.06	1386	273.1511529
71.07	1343	272.7431445
71.08	1346	272.7716102
71.09	1372	273.0183129
71.1	1369	272.9898472
71.11	1348	272.7905873
71.12	1352	272.8285416
71.13	1404	273.3219471
71.14	1382	273.1131986
71.15	1409	273.3693899
71.16	1364	272.9424044
71.17	1314	272.4679761
71.18	1365	272.951893
71.19	1392	273.2080843
71.2	1370	272.9993358
71.21	1393	273.2175728
71.22	1370	272.9993358
71.23	1326	272.5818389
71.24	1316	272.4869532
71.25	1320	272.5249075
71.26	1358	272.885473
71.27	1364	272.9424044
71.28	1431	273.5781383
71.29	1362	272.9234273
71.3	1322	272.5438846
71.31	1397	273.2555271
71.32	1372	273.0183129
71.33	1403	273.3124585
71.34	1358	272.885473
71.35	1413	273.4073442
71.36	1376	273.0562672
71.37	1360	272.9044501
71.38	1394	273.2270614
71.39	1406	273.3409242
71.4	1410	273.3788785
71.41	1391	273.1985957
71.42	1396	273.2460385
71.43	1385	273.1416643
71.44	1464	273.891261
71.45	1455	273.8058639
71.46	1446	273.7204668
71.47	1423	273.5022298
71.48	1451	273.7679097
71.49	1483	274.0715438
71.5	1471	273.957681
71.51	1495	274.1854066
71.52	1416	273.4358098
71.53	1425	273.5212069
71.54	1402	273.3029699
71.55	1441	273.673024
71.56	1412	273.3978556
71.57	1456	273.8153525
71.58	1410	273.3788785
71.59	1394	273.2270614
71.6	1405	273.3314356
71.61	1412	273.3978556
71.62	1421	273.4832527
71.63	1399	273.2745042
71.64	1406	273.3409242
71.65	1432	273.5876269
71.66	1405	273.3314356
71.67	1403	273.3124585
71.68	1431	273.5781383
71.69	1428	273.5496726
71.7	1462	273.8722839
71.71	1454	273.7963754
71.72	1399	273.2745042
71.73	1430	273.5686498
71.74	1482	274.0620552
71.75	1449	273.7489325
71.76	1419	273.4642755
71.77	1417	273.4452984
71.78	1411	273.388367
71.79	1444	273.7014897
71.8	1473	273.9766581
71.81	1478	274.024101
71.82	1445	273.7109783
71.83	1460	273.8533068
71.84	1488	274.1189866
71.85	1502	274.2518265
71.86	1545	274.6598349
71.87	1571	274.9065376
71.88	1652	275.6751115
71.89	1746	276.5670367
71.9	1874	277.7815732
71.91	2044	279.3946295
71.92	2207	280.9412658
71.93	2459	283.3323845
71.94	2597	284.6418066
71.95	2551	284.2053326
71.96	2648	285.1257235
71.97	2643	285.0782807
71.98	2535	284.0535155
71.99	2465	283.3893159
72	2360	282.3930164
72.01	2218	281.04564
72.02	2077	279.7077522
72.03	1990	278.8822469
72.04	1914	278.1611159
72.05	1804	277.1173736
72.06	1759	276.6903881
72.07	1669	275.8364171
72.08	1636	275.5232944
72.09	1658	275.7320429
72.1	1689	276.0261884
72.11	1709	276.2159598
72.12	1783	276.9181137
72.13	1889	277.9239017
72.14	1974	278.7304298
72.15	2003	279.0055983
72.16	2047	279.4230952
72.17	2117	280.0872948
72.18	2030	279.2617895
72.19	1914	278.1611159
72.2	1892	277.9523674
72.21	1904	278.0662302
72.22	1834	277.4020306
72.23	1756	276.6619224
72.24	1816	277.2312364
72.25	1810	277.174305
72.26	1783	276.9181137
72.27	1747	276.5765253
72.28	1774	276.8327166
72.29	1753	276.6334567
72.3	1706	276.1874941
72.31	1647	275.6276687
72.32	1603	275.2101717
72.33	1597	275.1532403
72.34	1559	274.7926748
72.35	1527	274.4890407
72.36	1497	274.2043837
72.37	1504	274.2708037
72.38	1457	273.8248411
72.39	1414	273.4168327
72.4	1443	273.6920011
72.41	1447	273.7299554
72.42	1428	273.5496726
72.43	1404	273.3219471
72.44	1441	273.673024
72.45	1539	274.6029035
72.46	1519	274.4131322
72.47	1534	274.5554607
72.48	1541	274.6218806
72.49	1510	274.3277351
72.5	1517	274.394155
72.51	1528	274.4985293
72.52	1534	274.5554607
72.53	1528	274.4985293
72.54	1482	274.0620552
72.55	1460	273.8533068
72.56	1462	273.8722839
72.57	1469	273.9387039
72.58	1417	273.4452984
72.59	1413	273.4073442
72.6	1402	273.3029699
72.61	1382	273.1131986
72.62	1415	273.4263213
72.63	1411	273.388367
72.64	1410	273.3788785
72.65	1401	273.2934814
72.66	1378	273.0752443
72.67	1359	272.8949616
72.68	1390	273.1891071
72.69	1383	273.1226872
72.7	1410	273.3788785
72.71	1427	273.5401841
72.72	1363	272.9329158
72.73	1343	272.7431445
72.74	1361	272.9139387
72.75	1387	273.1606414
72.76	1429	273.5591612
72.77	1440	273.6635354
72.78	1371	273.0088244
72.79	1353	272.8380302
72.8	1333	272.6482588
72.81	1354	272.8475187
72.82	1367	272.9708701
72.83	1365	272.951893
72.84	1348	272.7905873
72.85	1373	273.0278015
72.86	1381	273.10371
72.87	1409	273.3693899
72.88	1392	273.2080843
72.89	1361	272.9139387
72.9	1373	273.0278015
72.91	1340	272.7146788
72.92	1384	273.1321757
72.93	1397	273.2555271
72.94	1368	272.9803587
72.95	1381	273.10371
72.96	1393	273.2175728
72.97	1352	272.8285416
72.98	1366	272.9613815
72.99	1360	272.9044501
73	1334	272.6577474
73.01	1357	272.8759844
73.02	1364	272.9424044
73.03	1366	272.9613815
73.04	1377	273.0657558
73.05	1360	272.9044501
73.06	1391	273.1985957
73.07	1413	273.4073442
73.08	1363	272.9329158
73.09	1353	272.8380302
73.1	1355	272.8570073
