Fe2NiO4	100	
16.13	0	140
16.14	0	140
16.15	0	140
16.16	0	140
16.17	0	140
16.18	0	140
16.19	0	140
16.2	0	140
16.21	0	140
16.22	0	140
16.23	0	140
16.24	0	140
16.25	0	140
16.26	0	140
16.27	0	140
16.28	0	140
16.29	0	140
16.3	0	140
16.31	0	140
16.32	0	140
16.33	0	140
16.34	0	140
16.35	0	140
16.36	0	140
16.37	0	140
16.38	0	140
16.39	0	140
16.4	0	140
16.41	0	140
16.42	0	140
16.43	0	140
16.44	0	140
16.45	0	140
16.46	0	140
16.47	0	140
16.48	0	140
16.49	0	140
16.5	0	140
16.51	0	140
16.52	0	140
16.53	0	140
16.54	0	140
16.55	0	140
16.56	0	140
16.57	0	140
16.58	0	140
16.59	0	140
16.6	0	140
16.61	0	140
16.62	0	140
16.63	0	140
16.64	0	140
16.65	0	140
16.66	0	140
16.67	0	140
16.68	0	140
16.69	0	140
16.7	0	140
16.71	0	140
16.72	0	140
16.73	0	140
16.74	0	140
16.75	0	140
16.76	0	140
16.77	0	140
16.78	0	140
16.79	0	140
16.8	0	140
16.81	0	140
16.82	0	140
16.83	0	140
16.84	0	140
16.85	0	140
16.86	0	140
16.87	0	140
16.88	0	140
16.89	0	140
16.9	0	140
16.91	0	140
16.92	0	140
16.93	0	140
16.94	0	140
16.95	0	140
16.96	0	140
16.97	0	140
16.98	0	140
16.99	0	140
17	0	140
17.01	0	140
17.02	0	140
17.03	0	140
17.04	0	140
17.05	0	140
17.06	0	140
17.07	0	140
17.08	0	140
17.09	0	140
17.1	0	140
17.11	0	140
17.12	0	140
17.13	0	140
17.14	0	140
17.15	0	140
17.16	0	140
17.17	0	140
17.18	0	140
17.19	0	140
17.2	0	140
17.21	0	140
17.22	0	140
17.23	0	140
17.24	0	140
17.25	0	140
17.26	0	140
17.27	0	140
17.28	0	140
17.29	0	140
17.3	0	140
17.31	0	140
17.32	0	140
17.33	0	140
17.34	0	140
17.35	0	140
17.36	0	140
17.37	0	140
17.38	0	140
17.39	0	140
17.4	0	140
17.41	0	140
17.42	0	140
17.43	0	140
17.44	0	140
17.45	0	140
17.46	0	140
17.47	0	140
17.48	0	140
17.49	0	140
17.5	0	140
17.51	0	140
17.52	0	140
17.53	0	140
17.54	0	140
17.55	0	140
17.56	0	140
17.57	0	140
17.58	0	140
17.59	0	140
17.6	0	140
17.61	0	140
17.62	0	140
17.63	0	140
17.64	0	140
17.65	0.039	140.039
17.66	0.041	140.041
17.67	0.042	140.042
17.68	0.043	140.043
17.69	0.044	140.044
17.7	0.066	140.066
17.71	0.068	140.068
17.72	0.07	140.07
17.73	0.072	140.072
17.74	0.075	140.075
17.75	0.077	140.077
17.76	0.08	140.08
17.77	0.082	140.082
17.78	0.085	140.085
17.79	0.088	140.088
17.8	0.092	140.092
17.81	0.095	140.095
17.82	0.099	140.099
17.83	0.103	140.103
17.84	0.107	140.107
17.85	0.111	140.111
17.86	0.116	140.116
17.87	0.121	140.121
17.88	0.126	140.126
17.89	0.131	140.131
17.9	0.137	140.137
17.91	0.143	140.143
17.92	0.15	140.15
17.93	0.158	140.158
17.94	0.165	140.165
17.95	0.174	140.174
17.96	0.183	140.183
17.97	0.192	140.192
17.98	0.203	140.203
17.99	0.214	140.214
18	0.227	140.227
18.01	0.24	140.24
18.02	0.255	140.255
18.03	0.271	140.271
18.04	0.289	140.289
18.05	0.309	140.309
18.06	0.33	140.33
18.07	0.354	140.354
18.08	0.381	140.381
18.09	0.411	140.411
18.1	0.444	140.444
18.11	0.481	140.481
18.12	0.524	140.524
18.13	0.572	140.572
18.14	0.627	140.627
18.15	0.691	140.691
18.16	0.764	140.764
18.17	0.851	140.851
18.18	0.956	140.956
18.19	1.084	141.084
18.2	1.246	141.246
18.21	1.458	141.458
18.22	1.744	141.744
18.23	2.137	142.137
18.24	2.683	142.683
18.25	3.433	143.433
18.26	4.443	144.443
18.27	5.761	145.761
18.28	7.416	147.416
18.29	9.393	149.393
18.3	11.613	151.613
18.31	13.889	153.889
18.32	15.905	155.905
18.33	17.29	157.29
18.34	16.967	156.967
18.35	14.64	154.64
18.36	12.133	152.133
18.37	10.223	150.223
18.38	8.812	148.812
18.39	6.921	146.921
18.4	4.807	144.807
18.41	3.075	143.075
18.42	1.911	141.911
18.43	1.231	141.231
18.44	0.863	140.863
18.45	0.658	140.658
18.46	0.531	140.531
18.47	0.442	140.442
18.48	0.375	140.375
18.49	0.322	140.322
18.5	0.28	140.28
18.51	0.246	140.246
18.52	0.217	140.217
18.53	0.194	140.194
18.54	0.174	140.174
18.55	0.157	140.157
18.56	0.142	140.142
18.57	0.129	140.129
18.58	0.118	140.118
18.59	0.109	140.109
18.6	0.1	140.1
18.61	0.093	140.093
18.62	0.086	140.086
18.63	0.08	140.08
18.64	0.074	140.074
18.65	0.07	140.07
18.66	0.065	140.065
18.67	0.061	140.061
18.68	0.058	140.058
18.69	0.054	140.054
18.7	0.02	140.02
18.71	0.019	140.019
18.72	0.018	140.018
18.73	0.017	140.017
18.74	0	140
18.75	0	140
18.76	0	140
18.77	0	140
18.78	0	140
18.79	0	140
18.8	0	140
18.81	0	140
18.82	0	140
18.83	0	140
18.84	0	140
18.85	0	140
18.86	0	140
18.87	0	140
18.88	0	140
18.89	0	140
18.9	0	140
18.91	0	140
18.92	0	140
