1 _ 1,,,,,,,,,,
時間,試験力,ストローク,変位計1,変位計2,応力,ストローク(ひずみ),変位,変位(ひずみ),変位計1(ひずみ),変位計2(ひずみ)
sec,N,mm,mm,mm,N/mm2,%,mm,%,%,%
34.5,837.9215,0.2874917,-0.03718362,0.1041613,167.5843,0.2874917,-0.03718362,-0.07436723,-0.07436723,0.2083225
34.51,838.166,0.287575,-0.03717944,0.1041733,167.6332,0.287575,-0.03717944,-0.07435889,-0.07435889,0.2083467
34.52,838.4125,0.2876583,-0.03717515,0.1041855,167.6825,0.2876583,-0.03717515,-0.0743503,-0.0743503,0.208371
34.53,838.661,0.2877333,-0.03717071,0.1041976,167.7322,0.2877333,-0.03717071,-0.07434142,-0.07434142,0.2083953
34.54,838.9105,0.287825,-0.03716618,0.1042098,167.7821,0.287825,-0.03716618,-0.07433236,-0.07433236,0.2084196
34.55,839.16,0.2879083,-0.0371616,0.104222,167.832,0.2879083,-0.0371616,-0.0743232,-0.0743232,0.208444
34.56,839.407,0.2879917,-0.03715699,0.1042343,167.8814,0.2879917,-0.03715699,-0.07431398,-0.07431398,0.2084687
34.57,839.65,0.288075,-0.03715231,0.1042468,167.93,0.288075,-0.03715231,-0.07430463,-0.07430463,0.2084935
34.58,839.8905,0.2881583,-0.03714749,0.1042592,167.9781,0.2881583,-0.03714749,-0.07429498,-0.07429498,0.2085185
34.59,840.1275,0.2882417,-0.03714245,0.1042716,168.0255,0.2882417,-0.03714245,-0.0742849,-0.0742849,0.2085433
34.6,840.363,0.288325,-0.03713734,0.1042839,168.0726,0.288325,-0.03713734,-0.07427468,-0.07427468,0.2085677
34.61,840.5945,0.2884,-0.03713224,0.1042959,168.1189,0.2884,-0.03713224,-0.07426447,-0.07426447,0.2085918
34.62,840.8205,0.2884917,-0.03712714,0.1043078,168.1641,0.2884917,-0.03712714,-0.07425429,-0.07425429,0.2086156
34.63,841.0425,0.288575,-0.03712204,0.1043196,168.2085,0.288575,-0.03712204,-0.07424409,-0.07424409,0.2086392
34.64,841.2625,0.2886584,-0.03711689,0.1043314,168.2525,0.2886584,-0.03711689,-0.07423377,-0.07423377,0.2086629
34.65,841.483,0.2887417,-0.03711163,0.1043435,168.2966,0.2887417,-0.03711163,-0.07422325,-0.07422325,0.2086869
34.66,841.7065,0.2888167,-0.03710631,0.1043558,168.3413,0.2888167,-0.03710631,-0.07421263,-0.07421263,0.2087115
34.67,841.9335,0.2889083,-0.03710097,0.1043682,168.3867,0.2889083,-0.03710097,-0.07420193,-0.07420193,0.2087364
34.68,842.165,0.2889917,-0.03709562,0.1043807,168.433,0.2889917,-0.03709562,-0.07419125,-0.07419125,0.2087613
34.69,842.399,0.289075,-0.0370903,0.104393,168.4798,0.289075,-0.0370903,-0.0741806,-0.0741806,0.208786
34.7,842.6345,0.2891583,-0.03708496,0.1044051,168.5269,0.2891583,-0.03708496,-0.07416992,-0.07416992,0.2088101
34.71,842.8685,0.2892417,-0.03707966,0.1044168,168.5737,0.2892417,-0.03707966,-0.07415932,-0.07415932,0.2088335
34.72,843.1015,0.289325,-0.03707449,0.1044282,168.6203,0.289325,-0.03707449,-0.07414898,-0.07414898,0.2088563
34.73,843.334,0.2894083,-0.03706951,0.1044394,168.6668,0.2894083,-0.03706951,-0.07413901,-0.07413901,0.2088787
34.74,843.566,0.2894833,-0.03706471,0.1044504,168.7132,0.2894833,-0.03706471,-0.07412942,-0.07412942,0.2089007
34.75,843.794,0.289575,-0.03706007,0.1044613,168.7588,0.289575,-0.03706007,-0.07412013,-0.07412013,0.2089226
34.76,844.02,0.2896583,-0.03705551,0.1044723,168.804,0.2896583,-0.03705551,-0.07411101,-0.07411101,0.2089446
34.77,844.2455,0.2897417,-0.03705092,0.1044834,168.8491,0.2897417,-0.03705092,-0.07410184,-0.07410184,0.2089669
34.78,844.473,0.289825,-0.03704626,0.1044947,168.8946,0.289825,-0.03704626,-0.07409253,-0.07409253,0.2089894
34.79,844.7045,0.2899083,-0.03704159,0.104506,168.9409,0.2899083,-0.03704159,-0.07408317,-0.07408317,0.209012
34.8,844.9415,0.2899917,-0.0370369,0.1045174,168.9883,0.2899917,-0.0370369,-0.07407381,-0.07407381,0.2090349
34.81,845.1825,0.290075,-0.03703219,0.1045291,169.0365,0.290075,-0.03703219,-0.07406437,-0.07406437,0.2090583
34.82,845.427,0.29015,-0.03702739,0.1045412,169.0854,0.29015,-0.03702739,-0.07405477,-0.07405477,0.2090824
34.83,845.6735,0.2902417,-0.03702251,0.1045536,169.1347,0.2902417,-0.03702251,-0.07404502,-0.07404502,0.2091071
34.84,845.9205,0.290325,-0.0370176,0.1045661,169.1841,0.290325,-0.0370176,-0.07403519,-0.07403519,0.2091322
34.85,846.1655,0.2904083,-0.03701269,0.1045787,169.2331,0.2904083,-0.03701269,-0.07402537,-0.07402537,0.2091575
34.86,846.407,0.2904917,-0.03700782,0.1045913,169.2814,0.2904917,-0.03700782,-0.07401563,-0.07401563,0.2091826
34.87,846.6429,0.290575,-0.0370031,0.1046038,169.3286,0.290575,-0.0370031,-0.07400619,-0.07400619,0.2092077
34.88,846.877,0.2906583,-0.03699848,0.1046163,169.3754,0.2906583,-0.03699848,-0.07399697,-0.07399697,0.2092327
34.89,847.113,0.2907417,-0.03699384,0.1046288,169.4226,0.2907417,-0.03699384,-0.07398767,-0.07398767,0.2092576
34.9,847.354,0.290825,-0.03698906,0.1046412,169.4708,0.290825,-0.03698906,-0.07397811,-0.07397811,0.2092824
34.91,847.602,0.2909083,-0.03698415,0.1046534,169.5204,0.2909083,-0.03698415,-0.0739683,-0.0739683,0.2093067
34.92,847.8585,0.2909917,-0.03697915,0.1046654,169.5717,0.2909917,-0.03697915,-0.07395831,-0.07395831,0.2093307
34.93,848.122,0.291075,-0.03697412,0.1046771,169.6244,0.291075,-0.03697412,-0.07394824,-0.07394824,0.2093543
34.94,848.39,0.2911583,-0.03696905,0.1046886,169.678,0.2911583,-0.03696905,-0.07393809,-0.07393809,0.2093772
34.95,848.6575,0.2912417,-0.03696394,0.1046998,169.7315,0.2912417,-0.03696394,-0.07392789,-0.07392789,0.2093996
34.96,848.9235,0.291325,-0.03695884,0.1047108,169.7847,0.291325,-0.03695884,-0.07391768,-0.07391768,0.2094216
34.97,849.1865,0.2914083,-0.03695367,0.1047217,169.8373,0.2914083,-0.03695367,-0.07390735,-0.07390735,0.2094434
34.98,849.444,0.2914917,-0.03694842,0.1047327,169.8888,0.2914917,-0.03694842,-0.07389683,-0.07389683,0.2094654
34.99,849.6945,0.291575,-0.03694301,0.1047439,169.9389,0.291575,-0.03694301,-0.07388602,-0.07388602,0.2094878
35,849.938,0.2916583,-0.03693747,0.1047552,169.9876,0.2916583,-0.03693747,-0.07387494,-0.07387494,0.2095104
35.01,850.1755,0.2917417,-0.03693191,0.1047667,170.0351,0.2917417,-0.03693191,-0.07386383,-0.07386383,0.2095333
35.02,850.406,0.291825,-0.03692651,0.1047783,170.0812,0.291825,-0.03692651,-0.07385302,-0.07385302,0.2095565
35.03,850.627,0.2919083,-0.03692139,0.10479,170.1254,0.2919083,-0.03692139,-0.07384279,-0.07384279,0.20958
35.04,850.838,0.2919917,-0.03691657,0.1048019,170.1676,0.2919917,-0.03691657,-0.07383315,-0.07383315,0.2096038
35.05,851.0405,0.292075,-0.03691204,0.104814,170.2081,0.292075,-0.03691204,-0.07382408,-0.07382408,0.209628
35.06,851.237,0.2921583,-0.03690778,0.1048263,170.2474,0.2921583,-0.03690778,-0.07381556,-0.07381556,0.2096526
35.07,851.4305,0.2922417,-0.03690377,0.1048388,170.2861,0.2922417,-0.03690377,-0.07380755,-0.07380755,0.2096775
35.08,851.624,0.292325,-0.0369,0.1048513,170.3248,0.292325,-0.0369,-0.0738,-0.0738,0.2097025
35.09,851.822,0.2924083,-0.03689629,0.1048637,170.3644,0.2924083,-0.03689629,-0.07379258,-0.07379258,0.2097275
35.1,852.0285,0.2924917,-0.03689244,0.1048762,170.4057,0.2924917,-0.03689244,-0.07378487,-0.07378487,0.2097524
35.11,852.244,0.292575,-0.03688835,0.1048887,170.4488,0.292575,-0.03688835,-0.07377669,-0.07377669,0.2097774
35.12,852.4675,0.2926583,-0.03688403,0.1049011,170.4935,0.2926583,-0.03688403,-0.07376806,-0.07376806,0.2098023
35.13,852.6985,0.2927333,-0.03687947,0.1049135,170.5397,0.2927333,-0.03687947,-0.07375894,-0.07375894,0.2098269
35.14,852.9335,0.292825,-0.0368746,0.1049256,170.5867,0.292825,-0.0368746,-0.0737492,-0.0737492,0.2098513
35.15,853.17,0.2929083,-0.0368695,0.1049378,170.634,0.2929083,-0.0368695,-0.07373899,-0.07373899,0.2098755
35.16,853.406,0.2929833,-0.03686429,0.1049498,170.6812,0.2929833,-0.03686429,-0.07372858,-0.07372858,0.2098996
35.17,853.6395,0.293075,-0.03685904,0.1049618,170.7279,0.293075,-0.03685904,-0.07371808,-0.07371808,0.2099235
35.18,853.8685,0.2931583,-0.03685375,0.1049737,170.7737,0.2931583,-0.03685375,-0.0737075,-0.0737075,0.2099475
35.19,854.0941,0.2932417,-0.03684841,0.1049857,170.8188,0.2932417,-0.03684841,-0.07369681,-0.07369681,0.2099714
35.2,854.316,0.293325,-0.03684302,0.1049977,170.8632,0.293325,-0.03684302,-0.07368605,-0.07368605,0.2099953
35.21,854.5365,0.2934083,-0.03683769,0.1050097,170.9073,0.2934083,-0.03683769,-0.07367538,-0.07367538,0.2100194
35.22,854.7565,0.2934917,-0.03683246,0.1050219,170.9513,0.2934917,-0.03683246,-0.07366491,-0.07366491,0.2100437
35.23,854.976,0.293575,-0.03682728,0.1050341,170.9952,0.293575,-0.03682728,-0.07365455,-0.07365455,0.2100682
35.24,855.193,0.29365,-0.03682204,0.1050462,171.0386,0.29365,-0.03682204,-0.07364407,-0.07364407,0.2100924
35.25,855.41,0.2937417,-0.03681672,0.105058,171.082,0.2937417,-0.03681672,-0.07363343,-0.07363343,0.210116
35.26,855.6305,0.293825,-0.0368113,0.1050696,171.1261,0.293825,-0.0368113,-0.0736226,-0.0736226,0.2101393
35.27,855.857,0.2939083,-0.03680574,0.1050812,171.1714,0.2939083,-0.03680574,-0.07361148,-0.07361148,0.2101623
35.28,856.09,0.2939917,-0.03679996,0.1050927,171.218,0.2939917,-0.03679996,-0.07359991,-0.07359991,0.2101854
35.29,856.3295,0.294075,-0.0367939,0.1051042,171.2659,0.294075,-0.0367939,-0.0735878,-0.0735878,0.2102084
35.3,856.572,0.2941583,-0.03678767,0.1051157,171.3144,0.2941583,-0.03678767,-0.07357534,-0.07357534,0.2102315
35.31,856.814,0.2942417,-0.03678138,0.1051273,171.3628,0.2942417,-0.03678138,-0.07356276,-0.07356276,0.2102546
35.32,857.0525,0.294325,-0.03677515,0.1051389,171.4105,0.294325,-0.03677515,-0.0735503,-0.0735503,0.2102777
35.33,857.285,0.2944084,-0.03676914,0.1051505,171.457,0.2944084,-0.03676914,-0.07353828,-0.07353828,0.210301
35.34,857.5135,0.2944917,-0.03676349,0.1051622,171.5027,0.2944917,-0.03676349,-0.07352697,-0.07352697,0.2103245
35.35,857.738,0.294575,-0.03675832,0.105174,171.5476,0.294575,-0.03675832,-0.07351664,-0.07351664,0.210348
35.36,857.9615,0.2946583,-0.03675372,0.1051858,171.5923,0.2946583,-0.03675372,-0.07350744,-0.07350744,0.2103716
35.37,858.186,0.2947417,-0.03674962,0.1051976,171.6372,0.2947417,-0.03674962,-0.07349923,-0.07349923,0.2103952
35.38,858.4135,0.294825,-0.0367458,0.1052095,171.6827,0.294825,-0.0367458,-0.0734916,-0.0734916,0.210419
35.39,858.646,0.2949,-0.03674202,0.1052214,171.7292,0.2949,-0.03674202,-0.07348404,-0.07348404,0.2104428
35.4,858.8835,0.2949917,-0.03673817,0.1052333,171.7767,0.2949917,-0.03673817,-0.07347634,-0.07347634,0.2104666
35.41,859.1235,0.295075,-0.03673416,0.1052451,171.8247,0.295075,-0.03673416,-0.07346832,-0.07346832,0.2104903
35.42,859.362,0.2951583,-0.03673003,0.1052568,171.8724,0.2951583,-0.03673003,-0.07346006,-0.07346006,0.2105136
35.43,859.595,0.2952417,-0.03672581,0.1052683,171.919,0.2952417,-0.03672581,-0.07345162,-0.07345162,0.2105365
35.44,859.8255,0.295325,-0.03672147,0.1052795,171.9651,0.295325,-0.03672147,-0.07344294,-0.07344294,0.2105589
35.45,860.058,0.2954083,-0.03671703,0.1052905,172.0116,0.2954083,-0.03671703,-0.07343407,-0.07343407,0.2105811
35.46,860.294,0.2954917,-0.0367125,0.1053016,172.0588,0.2954917,-0.0367125,-0.073425,-0.073425,0.2106032
35.47,860.5334,0.295575,-0.03670783,0.1053127,172.1067,0.295575,-0.03670783,-0.07341567,-0.07341567,0.2106254
35.48,860.7765,0.2956583,-0.03670292,0.1053241,172.1553,0.2956583,-0.03670292,-0.07340583,-0.07340583,0.2106481
35.49,861.0235,0.2957417,-0.03669768,0.1053357,172.2047,0.2957417,-0.03669768,-0.07339536,-0.07339536,0.2106715
35.5,861.274,0.295825,-0.0366922,0.1053476,172.2548,0.295825,-0.0366922,-0.0733844,-0.0733844,0.2106951
35.51,861.5255,0.2959083,-0.03668661,0.1053594,172.3051,0.2959083,-0.03668661,-0.07337321,-0.07337321,0.2107188
35.52,861.777,0.2959833,-0.03668106,0.1053711,172.3554,0.2959833,-0.03668106,-0.07336212,-0.07336212,0.2107423
35.53,862.0255,0.296075,-0.03667562,0.1053829,172.4051,0.296075,-0.03667562,-0.07335125,-0.07335125,0.2107657
35.54,862.27,0.2961583,-0.0366703,0.1053947,172.454,0.2961583,-0.0366703,-0.0733406,-0.0733406,0.2107893
35.55,862.5085,0.2962417,-0.03666513,0.1054065,172.5017,0.2962417,-0.03666513,-0.07333027,-0.07333027,0.2108129
35.56,862.739,0.296325,-0.03666013,0.1054183,172.5478,0.296325,-0.03666013,-0.07332027,-0.07332027,0.2108366
35.57,862.9625,0.2964083,-0.03665524,0.1054302,172.5925,0.2964083,-0.03665524,-0.07331047,-0.07331047,0.2108604
35.58,863.1805,0.2964917,-0.03665041,0.1054421,172.6361,0.2964917,-0.03665041,-0.07330082,-0.07330082,0.2108842
35.59,863.397,0.296575,-0.03664565,0.1054541,172.6794,0.296575,-0.03664565,-0.0732913,-0.0732913,0.2109082
35.6,863.6105,0.29665,-0.03664095,0.1054662,172.7221,0.29665,-0.03664095,-0.07328189,-0.07328189,0.2109324
35.61,863.82,0.2967417,-0.03663627,0.1054786,172.764,0.2967417,-0.03663627,-0.07327253,-0.07327253,0.2109573
35.62,864.0245,0.296825,-0.03663158,0.1054913,172.8049,0.296825,-0.03663158,-0.07326317,-0.07326317,0.2109827
35.63,864.2235,0.2969083,-0.03662694,0.1055041,172.8447,0.2969083,-0.03662694,-0.07325388,-0.07325388,0.2110082
35.64,864.4185,0.2969917,-0.03662241,0.1055166,172.8837,0.2969917,-0.03662241,-0.07324482,-0.07324482,0.2110332
35.65,864.6095,0.2970667,-0.036618,0.1055289,172.9219,0.2970667,-0.036618,-0.073236,-0.073236,0.2110577
35.66,864.7995,0.2971583,-0.03661361,0.1055408,172.9599,0.2971583,-0.03661361,-0.07322722,-0.07322722,0.2110815
35.67,864.9925,0.2972417,-0.03660909,0.1055524,172.9985,0.2972417,-0.03660909,-0.07321817,-0.07321817,0.2111048
35.68,865.194,0.297325,-0.03660423,0.1055638,173.0388,0.297325,-0.03660423,-0.07320847,-0.07320847,0.2111277
35.69,865.4095,0.2974083,-0.03659905,0.1055753,173.0819,0.2974083,-0.03659905,-0.07319811,-0.07319811,0.2111505
35.7,865.6375,0.2974917,-0.03659365,0.1055867,173.1275,0.2974917,-0.03659365,-0.07318729,-0.07318729,0.2111734
35.71,865.876,0.297575,-0.03658811,0.1055981,173.1752,0.297575,-0.03658811,-0.07317621,-0.07317621,0.2111962
35.72,866.1235,0.2976583,-0.03658244,0.1056095,173.2247,0.2976583,-0.03658244,-0.07316488,-0.07316488,0.211219
35.73,866.379,0.2977417,-0.03657652,0.1056208,173.2758,0.2977417,-0.03657652,-0.07315303,-0.07315303,0.2112416
35.74,866.64,0.297825,-0.03657029,0.1056321,173.328,0.297825,-0.03657029,-0.07314058,-0.07314058,0.2112641
35.75,866.9045,0.2979083,-0.03656387,0.1056432,173.3809,0.2979083,-0.03656387,-0.07312773,-0.07312773,0.2112863
35.76,867.172,0.2979917,-0.03655742,0.1056542,173.4344,0.2979917,-0.03655742,-0.07311485,-0.07311485,0.2113083
35.77,867.441,0.298075,-0.03655107,0.1056651,173.4882,0.298075,-0.03655107,-0.07310213,-0.07310213,0.2113303
35.78,867.71,0.29815,-0.03654478,0.1056761,173.542,0.29815,-0.03654478,-0.07308955,-0.07308955,0.2113522
35.79,867.978,0.2982417,-0.03653856,0.1056871,173.5956,0.2982417,-0.03653856,-0.07307713,-0.07307713,0.2113743
35.8,868.2415,0.298325,-0.03653257,0.1056983,173.6483,0.298325,-0.03653257,-0.07306515,-0.07306515,0.2113966
35.81,868.497,0.2984083,-0.0365269,0.1057098,173.6994,0.2984083,-0.0365269,-0.07305379,-0.07305379,0.2114196
35.82,868.7426,0.2984917,-0.03652146,0.1057216,173.7485,0.2984917,-0.03652146,-0.07304291,-0.07304291,0.2114431
35.83,868.979,0.298575,-0.03651618,0.1057335,173.7958,0.298575,-0.03651618,-0.07303236,-0.07303236,0.211467
35.84,869.207,0.2986583,-0.0365111,0.1057454,173.8414,0.2986583,-0.0365111,-0.07302219,-0.07302219,0.2114909
35.85,869.428,0.2987417,-0.03650628,0.1057574,173.8856,0.2987417,-0.03650628,-0.07301255,-0.07301255,0.2115148
35.86,869.6425,0.2988167,-0.03650177,0.1057694,173.9285,0.2988167,-0.03650177,-0.07300354,-0.07300354,0.2115388
35.87,869.852,0.2989083,-0.03649747,0.1057814,173.9704,0.2989083,-0.03649747,-0.07299494,-0.07299494,0.2115627
35.88,870.0615,0.2989917,-0.03649319,0.1057933,174.0123,0.2989917,-0.03649319,-0.07298638,-0.07298638,0.2115867
35.89,870.274,0.299075,-0.03648876,0.1058055,174.0548,0.299075,-0.03648876,-0.07297751,-0.07297751,0.2116109
35.9,870.4935,0.2991583,-0.03648398,0.1058178,174.0987,0.2991583,-0.03648398,-0.07296797,-0.07296797,0.2116357
35.91,870.719,0.2992333,-0.03647883,0.1058304,174.1438,0.2992333,-0.03647883,-0.07295766,-0.07295766,0.2116608
35.92,870.9535,0.299325,-0.03647332,0.105843,174.1907,0.299325,-0.03647332,-0.07294664,-0.07294664,0.2116859
35.93,871.1955,0.2994083,-0.03646759,0.1058554,174.2391,0.2994083,-0.03646759,-0.07293517,-0.07293517,0.2117108
35.94,871.441,0.2994917,-0.03646176,0.1058676,174.2882,0.2994917,-0.03646176,-0.07292353,-0.07292353,0.2117352
35.95,871.688,0.299575,-0.03645599,0.1058795,174.3376,0.299575,-0.03645599,-0.07291197,-0.07291197,0.211759
35.96,871.934,0.2996583,-0.03645026,0.1058911,174.3868,0.2996583,-0.03645026,-0.07290053,-0.07290053,0.2117822
35.97,872.1785,0.2997417,-0.03644456,0.1059024,174.4357,0.2997417,-0.03644456,-0.07288912,-0.07288912,0.2118048
35.98,872.418,0.299825,-0.03643894,0.1059135,174.4836,0.299825,-0.03643894,-0.07287788,-0.07287788,0.211827
35.99,872.652,0.2999,-0.03643348,0.1059245,174.5304,0.2999,-0.03643348,-0.07286696,-0.07286696,0.211849
36,872.8805,0.2999917,-0.03642821,0.1059355,174.5761,0.2999917,-0.03642821,-0.07285642,-0.07285642,0.211871
36.01,873.103,0.300075,-0.03642312,0.1059466,174.6206,0.300075,-0.03642312,-0.07284625,-0.07284625,0.2118932
36.02,873.3205,0.30015,-0.03641824,0.105958,174.6641,0.30015,-0.03641824,-0.07283648,-0.07283648,0.2119159
36.03,873.536,0.3002417,-0.03641341,0.1059696,174.7072,0.3002417,-0.03641341,-0.07282683,-0.07282683,0.2119392
36.04,873.752,0.300325,-0.03640847,0.1059813,174.7504,0.300325,-0.03640847,-0.07281695,-0.07281695,0.2119627
36.05,873.9705,0.3004083,-0.03640344,0.1059931,174.7941,0.3004083,-0.03640344,-0.07280689,-0.07280689,0.2119863
36.06,874.1915,0.3004917,-0.03639843,0.106005,174.8383,0.3004917,-0.03639843,-0.07279685,-0.07279685,0.21201
36.07,874.4155,0.3005667,-0.03639357,0.1060169,174.8831,0.3005667,-0.03639357,-0.07278714,-0.07278714,0.2120337
36.08,874.642,0.3006583,-0.03638898,0.1060288,174.9284,0.3006583,-0.03638898,-0.07277796,-0.07277796,0.2120576
36.09,874.872,0.3007417,-0.03638461,0.1060406,174.9744,0.3007417,-0.03638461,-0.07276922,-0.07276922,0.2120812
36.1,875.104,0.300825,-0.03638035,0.1060523,175.0208,0.300825,-0.03638035,-0.07276069,-0.07276069,0.2121047
36.11,875.338,0.3009083,-0.03637599,0.1060639,175.0676,0.3009083,-0.03637599,-0.07275198,-0.07275198,0.2121278
36.12,875.5735,0.3009833,-0.03637145,0.1060753,175.1147,0.3009833,-0.03637145,-0.07274289,-0.07274289,0.2121506
36.13,875.8115,0.301075,-0.03636677,0.1060866,175.1623,0.301075,-0.03636677,-0.07273354,-0.07273354,0.2121732
36.14,876.054,0.3011583,-0.03636197,0.106098,175.2108,0.3011583,-0.03636197,-0.07272394,-0.07272394,0.2121959
36.15,876.3,0.3012417,-0.0363571,0.1061095,175.26,0.3012417,-0.0363571,-0.07271419,-0.07271419,0.2122189
36.16,876.547,0.301325,-0.03635236,0.1061212,175.3094,0.301325,-0.03635236,-0.07270471,-0.07270471,0.2122424
36.17,876.7935,0.3014084,-0.03634784,0.1061332,175.3587,0.3014084,-0.03634784,-0.07269567,-0.07269567,0.2122664
36.18,877.0355,0.3014917,-0.03634339,0.1061454,175.4071,0.3014917,-0.03634339,-0.07268678,-0.07268678,0.2122909
36.19,877.2715,0.301575,-0.03633883,0.1061579,175.4543,0.301575,-0.03633883,-0.07267766,-0.07267766,0.2123158
36.2,877.5035,0.3016583,-0.03633396,0.1061705,175.5007,0.3016583,-0.03633396,-0.07266792,-0.07266792,0.2123411
36.21,877.732,0.3017417,-0.03632869,0.1061833,175.5464,0.3017417,-0.03632869,-0.07265738,-0.07265738,0.2123665
36.22,877.959,0.301825,-0.03632308,0.1061959,175.5918,0.301825,-0.03632308,-0.07264616,-0.07264616,0.2123917
36.23,878.1825,0.3019083,-0.03631716,0.1062082,175.6365,0.3019083,-0.03631716,-0.07263432,-0.07263432,0.2124164
36.24,878.4045,0.3019917,-0.03631096,0.1062202,175.6809,0.3019917,-0.03631096,-0.07262193,-0.07262193,0.2124403
36.25,878.628,0.302075,-0.03630456,0.1062318,175.7256,0.302075,-0.03630456,-0.07260912,-0.07260912,0.2124636
36.26,878.856,0.3021583,-0.03629802,0.1062431,175.7712,0.3021583,-0.03629802,-0.07259604,-0.07259604,0.2124863
36.27,879.089,0.3022417,-0.03629143,0.1062542,175.8178,0.3022417,-0.03629143,-0.07258286,-0.07258286,0.2125084
36.28,879.328,0.302325,-0.03628492,0.1062652,175.8656,0.302325,-0.03628492,-0.07256983,-0.07256983,0.2125304
36.29,879.5695,0.3024083,-0.03627855,0.1062761,175.9139,0.3024083,-0.03627855,-0.07255709,-0.07255709,0.2125522
36.3,879.8105,0.3024917,-0.03627234,0.106287,175.9621,0.3024917,-0.03627234,-0.07254469,-0.07254469,0.212574
36.31,880.0485,0.302575,-0.03626644,0.1062979,176.0097,0.302575,-0.03626644,-0.07253288,-0.07253288,0.2125959
36.32,880.284,0.3026583,-0.03626095,0.106309,176.0568,0.3026583,-0.03626095,-0.0725219,-0.0725219,0.212618
36.33,880.5175,0.3027333,-0.03625585,0.1063202,176.1035,0.3027333,-0.03625585,-0.0725117,-0.0725117,0.2126404
36.34,880.75,0.302825,-0.03625104,0.1063317,176.15,0.302825,-0.03625104,-0.07250208,-0.07250208,0.2126633
36.35,880.981,0.3029083,-0.03624638,0.1063433,176.1962,0.3029083,-0.03624638,-0.07249276,-0.07249276,0.2126867
36.36,881.213,0.3029917,-0.0362418,0.1063551,176.2426,0.3029917,-0.0362418,-0.07248359,-0.07248359,0.2127103
36.37,881.4435,0.303075,-0.03623723,0.1063669,176.2887,0.303075,-0.03623723,-0.07247446,-0.07247446,0.2127338
36.38,881.671,0.30315,-0.03623257,0.1063785,176.3342,0.30315,-0.03623257,-0.07246514,-0.07246514,0.2127571
36.39,881.894,0.3032417,-0.03622769,0.1063901,176.3788,0.3032417,-0.03622769,-0.07245538,-0.07245538,0.2127803
36.4,882.115,0.303325,-0.03622257,0.1064016,176.423,0.303325,-0.03622257,-0.07244514,-0.07244514,0.2128033
36.41,882.334,0.3034,-0.03621737,0.106413,176.4668,0.3034,-0.03621737,-0.07243474,-0.07243474,0.2128259
36.42,882.5505,0.3034917,-0.03621226,0.1064241,176.5101,0.3034917,-0.03621226,-0.07242452,-0.07242452,0.2128483
36.43,882.7645,0.303575,-0.0362072,0.1064351,176.5529,0.303575,-0.0362072,-0.07241439,-0.07241439,0.2128703
36.44,882.9785,0.3036583,-0.03620206,0.1064461,176.5957,0.3036583,-0.03620206,-0.07240412,-0.07240412,0.2128921
36.45,883.194,0.3037417,-0.03619675,0.1064571,176.6388,0.3037417,-0.03619675,-0.0723935,-0.0723935,0.2129142
36.46,883.415,0.303825,-0.03619124,0.1064683,176.683,0.303825,-0.03619124,-0.07238248,-0.07238248,0.2129366
36.47,883.644,0.3039083,-0.03618559,0.1064796,176.7288,0.3039083,-0.03618559,-0.07237118,-0.07237118,0.2129592
36.48,883.883,0.3039917,-0.03617997,0.106491,176.7766,0.3039917,-0.03617997,-0.07235993,-0.07235993,0.2129819
36.49,884.1265,0.3040667,-0.03617447,0.1065024,176.8253,0.3040667,-0.03617447,-0.07234894,-0.07234894,0.2130048
36.5,884.3725,0.3041583,-0.03616901,0.1065139,176.8745,0.3041583,-0.03616901,-0.07233803,-0.07233803,0.2130279
36.51,884.6169,0.3042333,-0.03616356,0.1065257,176.9234,0.3042333,-0.03616356,-0.07232713,-0.07232713,0.2130515
36.52,884.858,0.304325,-0.03615796,0.1065377,176.9716,0.304325,-0.03615796,-0.07231592,-0.07231592,0.2130754
36.53,885.0965,0.3044083,-0.0361521,0.1065498,177.0193,0.3044083,-0.0361521,-0.0723042,-0.0723042,0.2130995
36.54,885.333,0.3044917,-0.03614597,0.1065618,177.0666,0.3044917,-0.03614597,-0.07229195,-0.07229195,0.2131236
36.55,885.5675,0.304575,-0.03613966,0.1065738,177.1135,0.304575,-0.03613966,-0.07227933,-0.07227933,0.2131475
36.56,885.8015,0.3046583,-0.03613331,0.1065858,177.1603,0.3046583,-0.03613331,-0.07226662,-0.07226662,0.2131715
36.57,886.0375,0.3047417,-0.03612704,0.1065979,177.2075,0.3047417,-0.03612704,-0.07225408,-0.07225408,0.2131958
36.58,886.276,0.304825,-0.03612098,0.1066102,177.2552,0.304825,-0.03612098,-0.07224195,-0.07224195,0.2132203
36.59,886.5175,0.3049083,-0.03611526,0.1066225,177.3035,0.3049083,-0.03611526,-0.07223051,-0.07223051,0.213245
36.6,886.7645,0.3049917,-0.03610994,0.106635,177.3529,0.3049917,-0.03610994,-0.07221989,-0.07221989,0.2132699
36.61,887.017,0.305075,-0.03610508,0.1066475,177.4034,0.305075,-0.03610508,-0.07221016,-0.07221016,0.213295
36.62,887.2735,0.3051583,-0.03610065,0.1066601,177.4547,0.3051583,-0.03610065,-0.0722013,-0.0722013,0.2133201
36.63,887.5305,0.3052417,-0.03609651,0.1066724,177.5061,0.3052417,-0.03609651,-0.07219301,-0.07219301,0.2133448
36.64,887.7859,0.3053167,-0.03609248,0.1066845,177.5572,0.3053167,-0.03609248,-0.07218495,-0.07218495,0.213369
