"1 _ 1",,,,,,,,,,
"時間","試験力","ストローク","変位計1","変位計2","応力","ストローク(ひずみ)","変位","変位(ひずみ)","変位計1(ひずみ)","変位計2(ひずみ)"
"sec","N","mm","mm","mm","N/mm2","%","mm","%","%","%"
"21.79","819.785","0.1815583","0.003765329","0.005827896","163.957","0.1815583","0.003765329","0.07530657","0.07530657","0.1165579"
"21.8","820.1465","0.18165","0.003766904","0.005830405","164.0293","0.18165","0.003766904","0.07533809","0.07533809","0.1166081"
"21.81","820.514","0.1817333","0.003768481","0.005832913","164.1028","0.1817333","0.003768481","0.07536961","0.07536961","0.1166583"
"21.82","820.8845","0.1818083","0.003770057","0.005835418","164.1769","0.1818083","0.003770057","0.07540114","0.07540114","0.1167084"
"21.83","821.2555","0.1819","0.003771639","0.005837922","164.2511","0.1819","0.003771639","0.07543279","0.07543279","0.1167584"
"21.84","821.6245","0.181975","0.003773227","0.005840424","164.3249","0.181975","0.003773227","0.07546454","0.07546454","0.1168085"
"21.85","821.988","0.1820583","0.003774824","0.005842928","164.3976","0.1820583","0.003774824","0.07549647","0.07549647","0.1168586"
"21.86","822.3445","0.18215","0.003776428","0.005845436","164.4689","0.18215","0.003776428","0.07552856","0.07552856","0.1169087"
"21.87","822.6995","0.182225","0.003778041","0.00584795","164.5399","0.182225","0.003778041","0.07556082","0.07556082","0.116959"
"21.88","823.0555","0.1823167","0.003779657","0.005850465","164.6111","0.1823167","0.003779657","0.07559314","0.07559314","0.1170093"
"21.89","823.4135","0.1823917","0.003781277","0.005852984","164.6827","0.1823917","0.003781277","0.07562553","0.07562553","0.1170597"
"21.9","823.773","0.182475","0.003782895","0.005855507","164.7546","0.182475","0.003782895","0.0756579","0.0756579","0.1171101"
"21.91","824.1315","0.1825667","0.003784515","0.005858036","164.8263","0.1825667","0.003784515","0.0756903","0.0756903","0.1171607"
"21.92","824.4865","0.1826417","0.003786134","0.00586057","164.8973","0.1826417","0.003786134","0.07572267","0.07572267","0.1172114"
"21.93","824.838","0.182725","0.003787751","0.005863107","164.9676","0.182725","0.003787751","0.07575502","0.07575502","0.1172621"
"21.94","825.188","0.1828167","0.003789364","0.005865641","165.0376","0.1828167","0.003789364","0.07578728","0.07578728","0.1173128"
"21.95","825.5375","0.1828917","0.003790975","0.005868169","165.1075","0.1828917","0.003790975","0.0758195","0.0758195","0.1173634"
"21.96","825.8855","0.182975","0.003792583","0.005870685","165.1771","0.182975","0.003792583","0.07585166","0.07585166","0.1174137"
"21.97","826.2335","0.1830583","0.003794187","0.005873189","165.2467","0.1830583","0.003794187","0.07588375","0.07588375","0.1174638"
"21.98","826.5825","0.1831417","0.003795786","0.00587568","165.3165","0.1831417","0.003795786","0.07591572","0.07591572","0.1175136"
"21.99","826.934","0.1832333","0.003797382","0.005878164","165.3868","0.1832333","0.003797382","0.07594765","0.07594765","0.1175633"
"22","827.2875","0.1833083","0.003798977","0.005880646","165.4575","0.1833083","0.003798977","0.07597954","0.07597954","0.1176129"
"22.01","827.6435","0.1834","0.003800573","0.00588313","165.5287","0.1834","0.003800573","0.07601146","0.07601146","0.1176626"
"22.02","828.0015","0.183475","0.003802169","0.005885615","165.6003","0.183475","0.003802169","0.07604338","0.07604338","0.1177123"
"22.03","828.361","0.1835583","0.003803767","0.005888101","165.6722","0.1835583","0.003803767","0.07607533","0.07607533","0.117762"
"22.04","828.7195","0.18365","0.003805361","0.005890585","165.7439","0.18365","0.003805361","0.07610723","0.07610723","0.1178117"
"22.05","829.076","0.183725","0.003806955","0.005893073","165.8152","0.183725","0.003806955","0.0761391","0.0761391","0.1178614"
"22.06","829.4335","0.1838083","0.003808546","0.005895563","165.8867","0.1838083","0.003808546","0.07617092","0.07617092","0.1179113"
"22.07","829.7935","0.1839","0.003810137","0.005898058","165.9587","0.1839","0.003810137","0.07620274","0.07620274","0.1179612"
"22.08","830.156","0.183975","0.003811723","0.005900554","166.0312","0.183975","0.003811723","0.07623446","0.07623446","0.1180111"
"22.09","830.519","0.1840667","0.00381331","0.005903048","166.1038","0.1840667","0.00381331","0.07626621","0.07626621","0.118061"
"22.1","830.8825","0.1841417","0.0038149","0.00590554","166.1765","0.1841417","0.0038149","0.07629801","0.07629801","0.1181108"
"22.11","831.248","0.1842333","0.003816496","0.005908031","166.2496","0.1842333","0.003816496","0.07632992","0.07632992","0.1181606"
"22.12","831.614","0.1843167","0.003818096","0.00591052","166.3228","0.1843167","0.003818096","0.07636192","0.07636192","0.1182104"
"22.13","831.977","0.1843917","0.003819699","0.005913011","166.3954","0.1843917","0.003819699","0.07639399","0.07639399","0.1182602"
"22.14","832.3365","0.184475","0.003821302","0.0059155","166.4673","0.184475","0.003821302","0.07642604","0.07642604","0.11831"
"22.15","832.693","0.1845583","0.003822905","0.005917988","166.5386","0.1845583","0.003822905","0.07645809","0.07645809","0.1183598"
"22.16","833.048","0.1846417","0.003824506","0.005920468","166.6096","0.1846417","0.003824506","0.07649011","0.07649011","0.1184094"
"22.17","833.402","0.1847333","0.003826106","0.005922943","166.6804","0.1847333","0.003826106","0.07652213","0.07652213","0.1184589"
"22.18","833.7535","0.1848083","0.003827704","0.005925412","166.7507","0.1848083","0.003827704","0.07655407","0.07655407","0.1185082"
"22.19","834.103","0.1849","0.003829298","0.005927877","166.8206","0.1849","0.003829298","0.07658595","0.07658595","0.1185575"
"22.2","834.4505","0.1849833","0.003830884","0.005930339","166.8901","0.1849833","0.003830884","0.07661768","0.07661768","0.1186068"
"22.21","834.7965","0.1850583","0.003832466","0.005932801","166.9593","0.1850583","0.003832466","0.07664932","0.07664932","0.118656"
"22.22","835.1415","0.18515","0.00383404","0.005935265","167.0283","0.18515","0.00383404","0.07668079","0.07668079","0.1187053"
"22.23","835.4865","0.185225","0.003835609","0.005937731","167.0973","0.185225","0.003835609","0.07671218","0.07671218","0.1187546"
"22.24","835.834","0.1853083","0.003837171","0.005940203","167.1668","0.1853083","0.003837171","0.07674341","0.07674341","0.1188041"
"22.25","836.1825","0.1854","0.003838729","0.005942683","167.2365","0.1854","0.003838729","0.07677459","0.07677459","0.1188537"
"22.26","836.5315","0.185475","0.003840286","0.005945173","167.3063","0.185475","0.003840286","0.07680573","0.07680573","0.1189035"
"22.27","836.8815","0.1855583","0.003841845","0.005947672","167.3763","0.1855583","0.003841845","0.0768369","0.0768369","0.1189534"
"22.28","837.233","0.1856417","0.003843407","0.005950182","167.4466","0.1856417","0.003843407","0.07686813","0.07686813","0.1190036"
"22.29","837.5855","0.185725","0.003844974","0.005952702","167.5171","0.185725","0.003844974","0.07689948","0.07689948","0.119054"
"22.3","837.9355","0.1858167","0.003846545","0.00595523","167.5871","0.1858167","0.003846545","0.07693091","0.07693091","0.1191046"
"22.31","838.281","0.1858917","0.003848124","0.00595777","167.6562","0.1858917","0.003848124","0.07696248","0.07696248","0.1191554"
"22.32","838.6235","0.1859833","0.003849709","0.005960318","167.7247","0.1859833","0.003849709","0.07699419","0.07699419","0.1192064"
"22.33","838.966","0.1860667","0.003851302","0.005962874","167.7932","0.1860667","0.003851302","0.07702605","0.07702605","0.1192575"
"22.34","839.31","0.1861417","0.0038529","0.005965433","167.862","0.1861417","0.0038529","0.07705801","0.07705801","0.1193087"
"22.35","839.6575","0.1862333","0.003854503","0.005967992","167.9315","0.1862333","0.003854503","0.07709005","0.07709005","0.1193598"
"22.36","840.0085","0.1863083","0.003856106","0.005970549","168.0017","0.1863083","0.003856106","0.07712211","0.07712211","0.119411"
"22.37","840.3655","0.1863917","0.003857711","0.005973104","168.0731","0.1863917","0.003857711","0.07715421","0.07715421","0.1194621"
"22.38","840.7285","0.1864833","0.003859316","0.005975656","168.1457","0.1864833","0.003859316","0.07718631","0.07718631","0.1195131"
"22.39","841.0975","0.1865583","0.003860925","0.005978208","168.2195","0.1865583","0.003860925","0.0772185","0.0772185","0.1195642"
"22.4","841.472","0.18665","0.003862534","0.005980758","168.2944","0.18665","0.003862534","0.07725069","0.07725069","0.1196152"
"22.41","841.8475","0.186725","0.003864144","0.005983307","168.3695","0.186725","0.003864144","0.07728288","0.07728288","0.1196661"
"22.42","842.223","0.1868083","0.003865751","0.005985849","168.4446","0.1868083","0.003865751","0.07731502","0.07731502","0.119717"
"22.43","842.595","0.1869","0.003867357","0.005988384","168.519","0.1869","0.003867357","0.07734714","0.07734714","0.1197677"
"22.44","842.962","0.186975","0.003868958","0.00599091","168.5924","0.186975","0.003868958","0.07737917","0.07737917","0.1198182"
"22.45","843.3235","0.1870667","0.003870558","0.005993429","168.6647","0.1870667","0.003870558","0.07741115","0.07741115","0.1198686"
"22.46","843.682","0.18715","0.003872153","0.005995943","168.7364","0.18715","0.003872153","0.07744306","0.07744306","0.1199189"
"22.47","844.0405","0.187225","0.003873746","0.005998452","168.8081","0.187225","0.003873746","0.07747492","0.07747492","0.119969"
"22.48","844.397","0.1873167","0.003875336","0.00600096","168.8794","0.1873167","0.003875336","0.07750672","0.07750672","0.1200192"
"22.49","844.7531","0.1873917","0.003876927","0.006003472","168.9506","0.1873917","0.003876927","0.07753855","0.07753855","0.1200694"
"22.5","845.1105","0.187475","0.00387852","0.006005986","169.0221","0.187475","0.00387852","0.07757041","0.07757041","0.1201197"
"22.51","845.4725","0.1875667","0.003880118","0.006008507","169.0945","0.1875667","0.003880118","0.07760236","0.07760236","0.1201701"
"22.52","845.8391","0.1876417","0.003881716","0.00601103","169.1678","0.1876417","0.003881716","0.07763433","0.07763433","0.1202206"
"22.53","846.2075","0.187725","0.003883317","0.006013556","169.2415","0.187725","0.003883317","0.07766634","0.07766634","0.1202711"
"22.54","846.5765","0.1878083","0.003884919","0.006016084","169.3153","0.1878083","0.003884919","0.07769839","0.07769839","0.1203217"
"22.55","846.9455","0.1878917","0.003886527","0.006018613","169.3891","0.1878917","0.003886527","0.07773054","0.07773054","0.1203723"
"22.56","847.3075","0.187975","0.003888139","0.00602114","169.4615","0.187975","0.003888139","0.07776277","0.07776277","0.1204228"
"22.57","847.6565","0.1880583","0.003889753","0.006023668","169.5313","0.1880583","0.003889753","0.07779506","0.07779506","0.1204734"
"22.58","847.9935","0.18815","0.003891364","0.006026194","169.5987","0.18815","0.003891364","0.07782727","0.07782727","0.1205239"
"22.59","848.3215","0.1882333","0.003892968","0.006028723","169.6643","0.1882333","0.003892968","0.07785936","0.07785936","0.1205745"
"22.6","848.644","0.1883083","0.003894563","0.006031252","169.7288","0.1883083","0.003894563","0.07789126","0.07789126","0.120625"
"22.61","848.967","0.1884","0.003896151","0.006033781","169.7934","0.1884","0.003896151","0.07792302","0.07792302","0.1206756"
"22.62","849.295","0.188475","0.003897731","0.006036309","169.859","0.188475","0.003897731","0.07795461","0.07795461","0.1207262"
"22.63","849.63","0.1885583","0.003899308","0.006038838","169.926","0.1885583","0.003899308","0.07798617","0.07798617","0.1207768"
"22.64","849.9715","0.18865","0.003900886","0.006041364","169.9943","0.18865","0.003900886","0.07801771","0.07801771","0.1208273"
"22.65","850.3205","0.188725","0.003902466","0.006043886","170.0641","0.188725","0.003902466","0.07804932","0.07804932","0.1208777"
"22.66","850.6785","0.1888167","0.003904048","0.006046401","170.1357","0.1888167","0.003904048","0.07808096","0.07808096","0.120928"
"22.67","851.047","0.1888917","0.003905634","0.006048914","170.2094","0.1888917","0.003905634","0.07811269","0.07811269","0.1209783"
"22.68","851.4225","0.188975","0.003907222","0.006051426","170.2845","0.188975","0.003907222","0.07814444","0.07814444","0.1210285"
"22.69","851.8005","0.1890667","0.003908813","0.006053941","170.3601","0.1890667","0.003908813","0.07817625","0.07817625","0.1210788"
"22.7","852.176","0.1891417","0.003910406","0.006056458","170.4352","0.1891417","0.003910406","0.07820811","0.07820811","0.1211292"
"22.71","852.548","0.1892333","0.003912007","0.006058977","170.5096","0.1892333","0.003912007","0.07824013","0.07824013","0.1211796"
"22.72","852.917","0.1893167","0.003913614","0.006061498","170.5834","0.1893167","0.003913614","0.07827228","0.07827228","0.12123"
"22.73","853.287","0.1893917","0.003915227","0.006064019","170.6574","0.1893917","0.003915227","0.07830455","0.07830455","0.1212804"
"22.74","853.66","0.1894833","0.003916842","0.00606654","170.732","0.1894833","0.003916842","0.07833683","0.07833683","0.1213308"
"22.75","854.034","0.1895583","0.003918456","0.006069062","170.8068","0.1895583","0.003918456","0.07836913","0.07836913","0.1213812"
"22.76","854.4085","0.1896417","0.003920066","0.006071583","170.8817","0.1896417","0.003920066","0.07840133","0.07840133","0.1214317"
"22.77","854.7815","0.1897333","0.003921673","0.006074103","170.9563","0.1897333","0.003921673","0.07843345","0.07843345","0.1214821"
"22.78","855.1525","0.1898083","0.003923272","0.006076621","171.0305","0.1898083","0.003923272","0.07846545","0.07846545","0.1215324"
"22.79","855.5215","0.1899","0.003924862","0.006079136","171.1043","0.1899","0.003924862","0.07849725","0.07849725","0.1215827"
"22.8","855.892","0.189975","0.003926442","0.006081645","171.1784","0.189975","0.003926442","0.07852883","0.07852883","0.1216329"
"22.81","856.2665","0.1900667","0.003928015","0.006084151","171.2533","0.1900667","0.003928015","0.07856029","0.07856029","0.121683"
"22.82","856.644","0.19015","0.003929585","0.006086656","171.3288","0.19015","0.003929585","0.0785917","0.0785917","0.1217331"
"22.83","857.0225","0.190225","0.003931161","0.006089165","171.4045","0.190225","0.003931161","0.07862323","0.07862323","0.1217833"
"22.84","857.4005","0.1903083","0.003932743","0.006091674","171.4801","0.1903083","0.003932743","0.07865486","0.07865486","0.1218335"
"22.85","857.776","0.1904","0.003934332","0.006094186","171.5552","0.1904","0.003934332","0.07868663","0.07868663","0.1218837"
"22.86","858.147","0.190475","0.003935924","0.006096697","171.6294","0.190475","0.003935924","0.07871848","0.07871848","0.1219339"
"22.87","858.515","0.1905667","0.003937519","0.006099205","171.703","0.1905667","0.003937519","0.07875037","0.07875037","0.1219841"
"22.88","858.8795","0.1906417","0.003939112","0.00610171","171.7759","0.1906417","0.003939112","0.07878223","0.07878223","0.1220342"
"22.89","859.2395","0.1907333","0.003940706","0.006104212","171.8479","0.1907333","0.003940706","0.07881411","0.07881411","0.1220842"
"22.9","859.5925","0.1908167","0.003942299","0.00610671","171.9185","0.1908167","0.003942299","0.07884599","0.07884599","0.1221342"
"22.91","859.9395","0.1908917","0.003943893","0.006109204","171.9879","0.1908917","0.003943893","0.07887785","0.07887785","0.1221841"
"22.92","860.283","0.1909833","0.003945486","0.006111694","172.0566","0.1909833","0.003945486","0.07890972","0.07890972","0.1222339"
"22.93","860.627","0.1910583","0.003947081","0.006114184","172.1254","0.1910583","0.003947081","0.07894162","0.07894162","0.1222837"
"22.94","860.974","0.1911417","0.003948676","0.006116673","172.1948","0.1911417","0.003948676","0.07897353","0.07897353","0.1223335"
"22.95","861.3235","0.1912333","0.003950274","0.006119163","172.2647","0.1912333","0.003950274","0.07900548","0.07900548","0.1223833"
"22.96","861.6765","0.1913083","0.003951873","0.006121655","172.3353","0.1913083","0.003951873","0.07903746","0.07903746","0.1224331"
"22.97","862.034","0.1913917","0.003953475","0.006124153","172.4068","0.1913917","0.003953475","0.0790695","0.0790695","0.1224831"
"22.98","862.3945","0.1914833","0.003955077","0.006126655","172.4789","0.1914833","0.003955077","0.07910155","0.07910155","0.1225331"
"22.99","862.755","0.1915583","0.003956679","0.006129163","172.551","0.1915583","0.003956679","0.07913358","0.07913358","0.1225833"
"23","863.112","0.19165","0.003958273","0.006131673","172.6224","0.19165","0.003958273","0.07916546","0.07916546","0.1226335"
"23.01","863.4605","0.191725","0.003959858","0.006134184","172.6921","0.191725","0.003959858","0.07919717","0.07919717","0.1226837"
"23.02","863.7975","0.1918083","0.003961435","0.006136692","172.7595","0.1918083","0.003961435","0.07922869","0.07922869","0.1227338"
"23.03","864.126","0.1919","0.003963007","0.006139199","172.8252","0.1919","0.003963007","0.07926014","0.07926014","0.122784"
"23.04","864.45","0.191975","0.003964578","0.006141702","172.89","0.191975","0.003964578","0.07929155","0.07929155","0.122834"
"23.05","864.7725","0.1920667","0.003966149","0.006144204","172.9545","0.1920667","0.003966149","0.07932298","0.07932298","0.1228841"
"23.06","865.0945","0.19215","0.003967722","0.006146707","173.0189","0.19215","0.003967722","0.07935444","0.07935444","0.1229341"
"23.07","865.416","0.192225","0.003969305","0.006149211","173.0832","0.192225","0.003969305","0.0793861","0.0793861","0.1229842"
"23.08","865.7395","0.1923167","0.003970897","0.006151714","173.1479","0.1923167","0.003970897","0.07941794","0.07941794","0.1230343"
"23.09","866.066","0.1923917","0.003972498","0.006154216","173.2132","0.1923917","0.003972498","0.07944997","0.07944997","0.1230843"
"23.1","866.3975","0.1924833","0.003974105","0.006156716","173.2795","0.1924833","0.003974105","0.07948209","0.07948209","0.1231343"
"23.11","866.7375","0.1925667","0.003975716","0.006159215","173.3475","0.1925667","0.003975716","0.07951432","0.07951432","0.1231843"
"23.12","867.0875","0.1926417","0.003977328","0.006161713","173.4175","0.1926417","0.003977328","0.07954656","0.07954656","0.1232342"
"23.13","867.446","0.1927333","0.003978939","0.006164212","173.4892","0.1927333","0.003978939","0.07957877","0.07957877","0.1232842"
"23.14","867.8105","0.1928083","0.003980546","0.006166709","173.5621","0.1928083","0.003980546","0.07961091","0.07961091","0.1233342"
"23.15","868.174","0.1929","0.00398215","0.006169205","173.6348","0.1929","0.00398215","0.07964301","0.07964301","0.1233841"
"23.16","868.5345","0.1929833","0.003983753","0.0061717","173.7069","0.1929833","0.003983753","0.07967506","0.07967506","0.123434"
"23.17","868.8895","0.1930583","0.003985357","0.006174192","173.7779","0.1930583","0.003985357","0.07970715","0.07970715","0.1234838"
"23.18","869.2415","0.1931417","0.003986962","0.006176683","173.8483","0.1931417","0.003986962","0.07973924","0.07973924","0.1235337"
"23.19","869.5925","0.193225","0.00398857","0.006179171","173.9185","0.193225","0.00398857","0.07977139","0.07977139","0.1235834"
"23.2","869.9481","0.1933083","0.003990177","0.006181656","173.9896","0.1933083","0.003990177","0.07980354","0.07980354","0.1236331"
"23.21","870.3094","0.1934","0.003991785","0.006184141","174.0619","0.1934","0.003991785","0.07983571","0.07983571","0.1236828"
"23.22","870.6755","0.193475","0.003993393","0.006186626","174.1351","0.193475","0.003993393","0.07986785","0.07986785","0.1237325"
"23.23","871.045","0.1935667","0.003995002","0.006189115","174.209","0.1935667","0.003995002","0.07990003","0.07990003","0.1237823"
"23.24","871.416","0.19365","0.003996612","0.006191604","174.2832","0.19365","0.003996612","0.07993223","0.07993223","0.1238321"
"23.25","871.786","0.193725","0.003998225","0.006194093","174.3572","0.193725","0.003998225","0.07996449","0.07996449","0.1238819"
"23.26","872.1515","0.1938083","0.003999839","0.00619658","174.4303","0.1938083","0.003999839","0.07999678","0.07999678","0.1239316"
"23.27","872.5125","0.1938917","0.004001455","0.006199066","174.5025","0.1938917","0.004001455","0.08002911","0.08002911","0.1239813"
"23.28","872.8695","0.193975","0.004003068","0.006201546","174.5739","0.193975","0.004003068","0.08006137","0.08006137","0.1240309"
"23.29","873.2255","0.1940667","0.00400468","0.006204019","174.6451","0.1940667","0.00400468","0.08009359","0.08009359","0.1240804"
"23.3","873.584","0.1941417","0.004006289","0.006206483","174.7168","0.1941417","0.004006289","0.08012578","0.08012578","0.1241297"
"23.31","873.9435","0.194225","0.004007897","0.006208938","174.7887","0.194225","0.004007897","0.08015795","0.08015795","0.1241788"
"23.32","874.305","0.1943167","0.0040095","0.006211388","174.861","0.1943167","0.0040095","0.08019","0.08019","0.1242278"
"23.33","874.6695","0.1943917","0.004011101","0.00621384","174.9339","0.1943917","0.004011101","0.08022203","0.08022203","0.1242768"
"23.34","875.0345","0.1944833","0.004012702","0.006216294","175.0069","0.1944833","0.004012702","0.08025403","0.08025403","0.1243259"
"23.35","875.4005","0.1945583","0.004014307","0.006218758","175.0801","0.1945583","0.004014307","0.08028613","0.08028613","0.1243752"
"23.36","875.766","0.1946417","0.004015915","0.00622123","175.1532","0.1946417","0.004015915","0.08031829","0.08031829","0.1244246"
"23.37","876.1325","0.1947333","0.004017523","0.006223715","175.2265","0.1947333","0.004017523","0.08035046","0.08035046","0.1244743"
"23.38","876.5","0.1948083","0.004019128","0.006226215","175.3","0.1948083","0.004019128","0.08038256","0.08038256","0.1245243"
"23.39","876.8651","0.1948917","0.004020729","0.006228731","175.373","0.1948917","0.004020729","0.08041457","0.08041457","0.1245746"
"23.4","877.2265","0.194975","0.004022324","0.006231263","175.4453","0.194975","0.004022324","0.08044649","0.08044649","0.1246253"
"23.41","877.581","0.1950583","0.004023922","0.00623381","175.5162","0.1950583","0.004023922","0.08047843","0.08047843","0.1246762"
"23.42","877.9295","0.19515","0.004025521","0.006236369","175.5859","0.19515","0.004025521","0.08051042","0.08051042","0.1247274"
"23.43","878.2755","0.195225","0.004027124","0.006238938","175.6551","0.195225","0.004027124","0.08054248","0.08054248","0.1247788"
"23.44","878.6201","0.1953083","0.00402873","0.006241511","175.724","0.1953083","0.00402873","0.08057459","0.08057459","0.1248302"
"23.45","878.965","0.1954","0.004030339","0.006244085","175.793","0.1954","0.004030339","0.08060678","0.08060678","0.1248817"
"23.46","879.3085","0.195475","0.004031944","0.006246659","175.8617","0.195475","0.004031944","0.08063889","0.08063889","0.1249332"
"23.47","879.649","0.1955667","0.004033546","0.006249231","175.9298","0.1955667","0.004033546","0.08067093","0.08067093","0.1249846"
"23.48","879.985","0.1956417","0.004035143","0.006251798","175.997","0.1956417","0.004035143","0.08070286","0.08070286","0.125036"
"23.49","880.3205","0.195725","0.004036735","0.006254361","176.0641","0.195725","0.004036735","0.0807347","0.0807347","0.1250872"
"23.5","880.6575","0.1958167","0.00403832","0.006256921","176.1315","0.1958167","0.00403832","0.08076641","0.08076641","0.1251384"
"23.51","880.997","0.1958917","0.004039903","0.006259485","176.1994","0.1958917","0.004039903","0.08079805","0.08079805","0.1251897"
"23.52","881.3395","0.1959833","0.00404148","0.006262053","176.2679","0.1959833","0.00404148","0.08082961","0.08082961","0.1252411"
"23.53","881.684","0.1960583","0.004043054","0.006264627","176.3368","0.1960583","0.004043054","0.08086108","0.08086108","0.1252925"
"23.54","882.0295","0.1961417","0.00404462","0.006267199","176.4059","0.1961417","0.00404462","0.08089241","0.08089241","0.125344"
"23.55","882.3765","0.1962333","0.004046184","0.006269765","176.4753","0.1962333","0.004046184","0.08092368","0.08092368","0.1253953"
"23.56","882.7245","0.1963083","0.004047746","0.00627232","176.5449","0.1963083","0.004047746","0.08095492","0.08095492","0.1254464"
"23.57","883.0755","0.1963917","0.004049312","0.006274862","176.6151","0.1963917","0.004049312","0.08098625","0.08098625","0.1254973"
"23.58","883.4315","0.1964833","0.004050881","0.006277388","176.6863","0.1964833","0.004050881","0.08101762","0.08101762","0.1255478"
"23.59","883.7915","0.1965583","0.004052456","0.006279901","176.7583","0.1965583","0.004052456","0.08104911","0.08104911","0.125598"
"23.6","884.156","0.19665","0.004054037","0.006282394","176.8312","0.19665","0.004054037","0.08108073","0.08108073","0.1256479"
"23.61","884.5229","0.196725","0.004055627","0.006284873","176.9046","0.196725","0.004055627","0.08111253","0.08111253","0.1256975"
"23.62","884.891","0.1968167","0.004057222","0.006287336","176.9782","0.1968167","0.004057222","0.08114443","0.08114443","0.1257467"
"23.63","885.258","0.1969","0.004058821","0.006289787","177.0516","0.1969","0.004058821","0.08117642","0.08117642","0.1257957"
"23.64","885.625","0.196975","0.004060419","0.006292226","177.125","0.196975","0.004060419","0.08120839","0.08120839","0.1258445"
"23.65","885.993","0.1970583","0.004062017","0.00629466","177.1986","0.1970583","0.004062017","0.08124034","0.08124034","0.1258932"
"23.66","886.364","0.1971417","0.004063608","0.006297091","177.2728","0.1971417","0.004063608","0.08127216","0.08127216","0.1259418"
"23.67","886.7355","0.197225","0.004065195","0.006299523","177.3471","0.197225","0.004065195","0.08130389","0.08130389","0.1259905"
"23.68","887.105","0.1973167","0.00406678","0.006301957","177.421","0.1973167","0.00406678","0.0813356","0.0813356","0.1260391"
"23.69","887.4675","0.1973917","0.004068369","0.0063044","177.4935","0.1973917","0.004068369","0.08136738","0.08136738","0.126088"
"23.7","887.8195","0.197475","0.004069962","0.006306855","177.5639","0.197475","0.004069962","0.08139924","0.08139924","0.1261371"
"23.71","888.164","0.1975667","0.004071555","0.006309325","177.6328","0.1975667","0.004071555","0.08143111","0.08143111","0.1261865"
"23.72","888.5035","0.1976417","0.004073142","0.006311812","177.7007","0.1976417","0.004073142","0.08146283","0.08146283","0.1262362"
"23.73","888.842","0.1977333","0.00407472","0.006314316","177.7684","0.1977333","0.00407472","0.08149439","0.08149439","0.1262863"
"23.74","889.181","0.1978083","0.004076289","0.006316836","177.8362","0.1978083","0.004076289","0.08152578","0.08152578","0.1263367"
"23.75","889.519","0.1979","0.004077854","0.006319371","177.9038","0.1979","0.004077854","0.08155707","0.08155707","0.1263874"
"23.76","889.8565","0.1979833","0.004079414","0.006321918","177.9713","0.1979833","0.004079414","0.08158828","0.08158828","0.1264383"
"23.77","890.1935","0.1980583","0.004080973","0.006324475","178.0387","0.1980583","0.004080973","0.08161946","0.08161946","0.1264895"
"23.78","890.53","0.1981417","0.004082528","0.006327037","178.106","0.1981417","0.004082528","0.08165057","0.08165057","0.1265407"
"23.79","890.8695","0.198225","0.004084083","0.006329594","178.1739","0.198225","0.004084083","0.08168167","0.08168167","0.1265919"
"23.8","891.216","0.1983083","0.004085639","0.006332138","178.2432","0.1983083","0.004085639","0.08171278","0.08171278","0.1266427"
"23.81","891.5695","0.1983917","0.004087202","0.006334663","178.3139","0.1983917","0.004087202","0.08174404","0.08174404","0.1266933"
"23.82","891.9305","0.198475","0.004088772","0.006337168","178.3861","0.198475","0.004088772","0.08177545","0.08177545","0.1267433"
"23.83","892.2985","0.1985667","0.004090352","0.006339655","178.4597","0.1985667","0.004090352","0.08180705","0.08180705","0.1267931"
"23.84","892.669","0.19865","0.004091942","0.006342128","178.5338","0.19865","0.004091942","0.08183883","0.08183883","0.1268426"
"23.85","893.0365","0.198725","0.004093542","0.006344592","178.6073","0.198725","0.004093542","0.08187084","0.08187084","0.1268918"
"23.86","893.4","0.1988167","0.004095148","0.006347044","178.68","0.1988167","0.004095148","0.08190297","0.08190297","0.1269409"
"23.87","893.76","0.1988917","0.004096759","0.006349487","178.752","0.1988917","0.004096759","0.08193517","0.08193517","0.1269897"
"23.88","894.1145","0.198975","0.004098364","0.006351917","178.8229","0.198975","0.004098364","0.08196728","0.08196728","0.1270383"
"23.89","894.4635","0.1990667","0.004099964","0.006354342","178.8927","0.1990667","0.004099964","0.08199929","0.08199929","0.1270868"
"23.9","894.8065","0.1991417","0.004101556","0.006356766","178.9613","0.1991417","0.004101556","0.08203112","0.08203112","0.1271353"
"23.91","895.145","0.1992333","0.004103145","0.006359196","179.029","0.1992333","0.004103145","0.08206289","0.08206289","0.1271839"
"23.92","895.4815","0.1993083","0.00410473","0.006361635","179.0963","0.1993083","0.00410473","0.08209459","0.08209459","0.1272327"
"23.93","895.8175","0.1993917","0.004106315","0.006364084","179.1635","0.1993917","0.004106315","0.0821263","0.0821263","0.1272817"
"23.94","896.1525","0.1994833","0.004107899","0.006366539","179.2305","0.1994833","0.004107899","0.08215799","0.08215799","0.1273308"
"23.95","896.4855","0.1995583","0.004109482","0.006369001","179.2971","0.1995583","0.004109482","0.08218963","0.08218963","0.12738"
"23.96","896.8205","0.19965","0.004111054","0.006371468","179.3641","0.19965","0.004111054","0.08222109","0.08222109","0.1274294"
"23.97","897.159","0.1997333","0.004112617","0.00637394","179.4318","0.1997333","0.004112617","0.08225233","0.08225233","0.1274788"
"23.98","897.5025","0.1998083","0.004114166","0.006376413","179.5005","0.1998083","0.004114166","0.08228332","0.08228332","0.1275283"
"23.99","897.852","0.1998917","0.004115705","0.006378887","179.5704","0.1998917","0.004115705","0.0823141","0.0823141","0.1275777"
