1 _ 1,,,,,,,,,,
時間,試験力,ストローク,変位計1,変位計2,応力,ストローク(ひずみ),変位,変位(ひずみ),変位計1(ひずみ),変位計2(ひずみ)
sec,N,mm,mm,mm,N/mm2,%,mm,%,%,%
2.15,72.247,0.0179,0.002375284,0.000720932,14.4494,0.0179,0.002375284,0.004750568,0.004750568,0.001441864
2.16,72.628,0.01798333,0.002386824,0.000724032,14.5256,0.01798333,0.002386824,0.004773648,0.004773648,0.001448064
2.17,73.0105,0.01806667,0.002398336,0.000727316,14.6021,0.01806667,0.002398336,0.004796672,0.004796672,0.001454632
2.18,73.3995,0.01815,0.002409992,0.000730856,14.6799,0.01815,0.002409992,0.004819984,0.004819984,0.001461712
2.19,73.79549,0.01823333,0.002421948,0.000734808,14.7591,0.01823333,0.002421948,0.004843896,0.004843896,0.001469616
2.2,74.1945,0.01831667,0.00243426,0.000739284,14.8389,0.01831667,0.00243426,0.00486852,0.00486852,0.001478568
2.21,74.594,0.0184,0.00244686,0.000744144,14.9188,0.0184,0.00244686,0.00489372,0.00489372,0.001488288
2.22,74.9945,0.01848333,0.002459584,0.000749288,14.9989,0.01848333,0.002459584,0.004919168,0.004919168,0.001498576
2.23,75.3975,0.01856667,0.002472228,0.000754572,15.0795,0.01856667,0.002472228,0.004944456,0.004944456,0.001509144
2.24,75.8025,0.01865,0.002484732,0.000759856,15.1605,0.01865,0.002484732,0.004969464,0.004969464,0.001519712
2.25,76.2095,0.01873333,0.002497124,0.000764944,15.2419,0.01873333,0.002497124,0.004994248,0.004994248,0.001529888
2.26,76.618,0.01881667,0.002509396,0.000769716,15.3236,0.01881667,0.002509396,0.005018792,0.005018792,0.001539432
2.27,77.028,0.0189,0.00252154,0.0007742,15.4056,0.0189,0.00252154,0.00504308,0.00504308,0.0015484
2.28,77.43851,0.01898333,0.002533716,0.000778568,15.4877,0.01898333,0.002533716,0.005067432,0.005067432,0.001557136
2.29,77.8465,0.01906667,0.002545908,0.000782936,15.5693,0.01906667,0.002545908,0.005091816,0.005091816,0.001565872
2.3,78.252,0.01915,0.002558,0.000787484,15.6504,0.01915,0.002558,0.005116,0.005116,0.001574968
2.31,78.6545,0.01923333,0.002569944,0.000792288,15.7309,0.01923333,0.002569944,0.005139888,0.005139888,0.001584576
2.32,79.0555,0.01931667,0.00258194,0.000797388,15.8111,0.01931667,0.00258194,0.00516388,0.00516388,0.001594776
2.33,79.45399,0.0194,0.002594028,0.000802624,15.8908,0.0194,0.002594028,0.005188056,0.005188056,0.001605248
2.34,79.84949,0.01948333,0.002606196,0.00080794,15.9699,0.01948333,0.002606196,0.005212392,0.005212392,0.00161588
2.35,80.2415,0.01956667,0.00261842,0.00081332,16.0483,0.01956667,0.00261842,0.00523684,0.00523684,0.00162664
2.36,80.6285,0.01965,0.00263082,0.000818716,16.1257,0.01965,0.00263082,0.00526164,0.00526164,0.001637432
2.37,81.014,0.01973333,0.00264346,0.000823996,16.2028,0.01973333,0.00264346,0.00528692,0.00528692,0.001647992
2.38,81.401,0.01981667,0.002656348,0.000829116,16.2802,0.01981667,0.002656348,0.005312696,0.005312696,0.001658232
2.39,81.7935,0.0199,0.002669388,0.000834056,16.3587,0.0199,0.002669388,0.005338776,0.005338776,0.001668112
2.4,82.1905,0.01998333,0.002682496,0.000838792,16.4381,0.01998333,0.002682496,0.005364992,0.005364992,0.001677584
2.41,82.589,0.02006667,0.002695604,0.000843376,16.5178,0.02006667,0.002695604,0.005391208,0.005391208,0.001686752
2.42,82.987,0.02015,0.002708732,0.000847876,16.5974,0.02015,0.002708732,0.005417464,0.005417464,0.001695752
2.43,83.381,0.02023333,0.00272186,0.000852368,16.6762,0.02023333,0.00272186,0.00544372,0.00544372,0.001704736
2.44,83.7685,0.02031667,0.002735024,0.000856912,16.7537,0.02031667,0.002735024,0.005470048,0.005470048,0.001713824
2.45,84.14799,0.0204,0.002748256,0.000861472,16.8296,0.0204,0.002748256,0.005496512,0.005496512,0.001722944
2.46,84.5235,0.02048333,0.002761656,0.000866044,16.9047,0.02048333,0.002761656,0.005523312,0.005523312,0.001732088
2.47,84.9,0.02056667,0.002775192,0.000870572,16.98,0.02056667,0.002775192,0.005550384,0.005550384,0.001741144
2.48,85.2805,0.02065,0.002788756,0.000875088,17.0561,0.02065,0.002788756,0.005577512,0.005577512,0.001750176
2.49,85.6665,0.02073333,0.002802248,0.000879532,17.1333,0.02073333,0.002802248,0.005604496,0.005604496,0.001759064
2.5,86.058,0.02081667,0.002815676,0.000883912,17.2116,0.02081667,0.002815676,0.005631352,0.005631352,0.001767824
2.51,86.452,0.0209,0.002829016,0.00088822,17.2904,0.0209,0.002829016,0.005658032,0.005658032,0.00177644
2.52,86.8455,0.02098333,0.002842268,0.000892512,17.3691,0.02098333,0.002842268,0.005684536,0.005684536,0.001785024
2.53,87.2405,0.02106667,0.002855312,0.000896976,17.4481,0.02106667,0.002855312,0.005710624,0.005710624,0.001793952
2.54,87.6385,0.02115,0.00286802,0.000901732,17.5277,0.02115,0.00286802,0.00573604,0.00573604,0.001803464
2.55,88.039,0.02123333,0.002880228,0.000906824,17.6078,0.02123333,0.002880228,0.005760456,0.005760456,0.001813648
2.56,88.4445,0.02131667,0.00289196,0.000912248,17.6889,0.02131667,0.00289196,0.00578392,0.00578392,0.001824496
2.57,88.854,0.0214,0.002903284,0.00091784,17.7708,0.0214,0.002903284,0.005806568,0.005806568,0.00183568
2.58,89.2625,0.02148333,0.002914392,0.00092346,17.8525,0.02148333,0.002914392,0.005828784,0.005828784,0.00184692
2.59,89.6645,0.02156667,0.002925516,0.000928964,17.9329,0.02156667,0.002925516,0.005851032,0.005851032,0.001857928
2.6,90.0565,0.02165,0.00293684,0.000934348,18.0113,0.02165,0.00293684,0.00587368,0.00587368,0.001868696
2.61,90.438,0.02173333,0.002948364,0.000939636,18.0876,0.02173333,0.002948364,0.005896728,0.005896728,0.001879272
2.62,90.8115,0.02181667,0.002960096,0.000944864,18.1623,0.02181667,0.002960096,0.005920192,0.005920192,0.001889728
2.63,91.178,0.0219,0.002972008,0.000950024,18.2356,0.0219,0.002972008,0.005944016,0.005944016,0.001900048
2.64,91.541,0.02198333,0.002984176,0.0009552,18.3082,0.02198333,0.002984176,0.005968352,0.005968352,0.0019104
2.65,91.90601,0.02206667,0.002996508,0.000960364,18.3812,0.02206667,0.002996508,0.005993016,0.005993016,0.001920728
2.66,92.2785,0.02215,0.00300882,0.000965572,18.4557,0.02215,0.00300882,0.00601764,0.00601764,0.001931144
2.67,92.6615,0.02223333,0.003021,0.000970808,18.5323,0.02223333,0.003021,0.006042,0.006042,0.001941616
2.68,93.0565,0.02231667,0.003033084,0.000976036,18.6113,0.02231667,0.003033084,0.006066168,0.006066168,0.001952072
2.69,93.46301,0.0224,0.003045096,0.000981184,18.6926,0.0224,0.003045096,0.006090192,0.006090192,0.001962368
2.7,93.879,0.02248333,0.003056944,0.00098622,18.7758,0.02248333,0.003056944,0.006113888,0.006113888,0.00197244
2.71,94.3015,0.02256667,0.003068584,0.00099112,18.8603,0.02256667,0.003068584,0.006137168,0.006137168,0.00198224
2.72,94.72601,0.02265,0.003080104,0.000995864,18.9452,0.02265,0.003080104,0.006160208,0.006160208,0.001991728
2.73,95.1515,0.02273333,0.003091608,0.001000476,19.0303,0.02273333,0.003091608,0.006183216,0.006183216,0.002000952
2.74,95.576,0.02281667,0.003103192,0.001005072,19.1152,0.02281667,0.003103192,0.006206384,0.006206384,0.002010144
2.75,95.996,0.0229,0.003114844,0.001009596,19.1992,0.0229,0.003114844,0.006229688,0.006229688,0.002019192
2.76,96.411,0.02298333,0.003126644,0.001014076,19.2822,0.02298333,0.003126644,0.006253288,0.006253288,0.002028152
2.77,96.817,0.02306667,0.003138592,0.001018548,19.3634,0.02306667,0.003138592,0.006277184,0.006277184,0.002037096
2.78,97.2125,0.02315,0.003150732,0.001023056,19.4425,0.02315,0.003150732,0.006301464,0.006301464,0.002046112
2.79,97.5995,0.02323333,0.00316302,0.001027632,19.5199,0.02323333,0.00316302,0.00632604,0.00632604,0.002055264
2.8,97.9815,0.02331667,0.003175372,0.001032352,19.5963,0.02331667,0.003175372,0.006350744,0.006350744,0.002064704
2.81,98.361,0.0234,0.00318772,0.001037252,19.6722,0.0234,0.00318772,0.00637544,0.00637544,0.002074504
2.82,98.74,0.02348333,0.003200132,0.001042332,19.748,0.02348333,0.003200132,0.006400264,0.006400264,0.002084664
2.83,99.1185,0.02356667,0.003212588,0.00104766,19.8237,0.02356667,0.003212588,0.006425176,0.006425176,0.00209532
2.84,99.498,0.02365,0.003225116,0.001053292,19.8996,0.02365,0.003225116,0.006450232,0.006450232,0.002106584
2.85,99.879,0.02373333,0.00323774,0.001059176,19.9758,0.02373333,0.00323774,0.00647548,0.00647548,0.002118352
2.86,100.2645,0.02381667,0.003250448,0.00106524,20.0529,0.02381667,0.003250448,0.006500896,0.006500896,0.00213048
2.87,100.6525,0.0239,0.003263084,0.00107132,20.1305,0.0239,0.003263084,0.006526168,0.006526168,0.00214264
2.88,101.0435,0.02398333,0.003275492,0.00107722,20.2087,0.02398333,0.003275492,0.006550984,0.006550984,0.00215444
2.89,101.438,0.02406667,0.003287588,0.001082772,20.2876,0.02406667,0.003287588,0.006575176,0.006575176,0.002165544
2.9,101.837,0.02415,0.003299416,0.001088024,20.3674,0.02415,0.003299416,0.006598832,0.006598832,0.002176048
2.91,102.24,0.02423333,0.003311068,0.00109306,20.448,0.02423333,0.003311068,0.006622136,0.006622136,0.00218612
2.92,102.644,0.02431667,0.00332264,0.001097912,20.5288,0.02431667,0.00332264,0.00664528,0.00664528,0.002195824
2.93,103.049,0.0244,0.003334204,0.001102536,20.6098,0.0244,0.003334204,0.006668408,0.006668408,0.002205072
2.94,103.4545,0.02448333,0.003345872,0.001106992,20.6909,0.02448333,0.003345872,0.006691744,0.006691744,0.002213984
2.95,103.861,0.02456667,0.003357648,0.001111376,20.7722,0.02456667,0.003357648,0.006715296,0.006715296,0.002222752
2.96,104.2685,0.02465,0.003369528,0.001115816,20.8537,0.02465,0.003369528,0.006739056,0.006739056,0.002231632
2.97,104.676,0.02473333,0.003381508,0.001120372,20.9352,0.02473333,0.003381508,0.006763016,0.006763016,0.002240744
2.98,105.0815,0.02481667,0.003393652,0.00112512,21.0163,0.02481667,0.003393652,0.006787304,0.006787304,0.00225024
2.99,105.4835,0.0249,0.003406028,0.001130124,21.0967,0.0249,0.003406028,0.006812056,0.006812056,0.002260248
3,105.88,0.02498333,0.003418556,0.001135404,21.176,0.02498333,0.003418556,0.006837112,0.006837112,0.002270808
3.01,106.272,0.02506667,0.00343108,0.001140816,21.2544,0.02506667,0.00343108,0.00686216,0.00686216,0.002281632
3.02,106.661,0.02515,0.00344352,0.001146244,21.3322,0.02515,0.00344352,0.00688704,0.00688704,0.002292488
3.03,107.0445,0.02523333,0.003455744,0.001151616,21.4089,0.02523333,0.003455744,0.006911488,0.006911488,0.002303232
3.04,107.4205,0.02531667,0.003467752,0.001156944,21.4841,0.02531667,0.003467752,0.006935504,0.006935504,0.002313888
3.05,107.79,0.0254,0.003479592,0.001162156,21.558,0.0254,0.003479592,0.006959184,0.006959184,0.002324312
3.06,108.156,0.02548333,0.003491392,0.001167208,21.6312,0.02548333,0.003491392,0.006982784,0.006982784,0.002334416
3.07,108.5215,0.02556667,0.00350322,0.001172116,21.7043,0.02556667,0.00350322,0.00700644,0.00700644,0.002344232
3.08,108.892,0.02565,0.003515172,0.001176932,21.7784,0.02565,0.003515172,0.007030344,0.007030344,0.002353864
3.09,109.2685,0.02573333,0.00352726,0.001181664,21.8537,0.02573333,0.00352726,0.00705452,0.00705452,0.002363328
3.1,109.6495,0.02581667,0.003539452,0.001186356,21.9299,0.02581667,0.003539452,0.007078904,0.007078904,0.002372712
3.11,110.0365,0.0259,0.003551668,0.00119098,22.0073,0.0259,0.003551668,0.007103336,0.007103336,0.00238196
3.12,110.4275,0.02598333,0.003563876,0.0011955,22.0855,0.02598333,0.003563876,0.007127752,0.007127752,0.002391
3.13,110.819,0.02606667,0.003576,0.001199732,22.1638,0.02606667,0.003576,0.007152,0.007152,0.002399464
3.14,111.209,0.02615,0.003587924,0.001203704,22.2418,0.02615,0.003587924,0.007175848,0.007175848,0.002407408
3.15,111.5945,0.02623333,0.003599512,0.001207472,22.3189,0.02623333,0.003599512,0.007199024,0.007199024,0.002414944
3.16,111.9735,0.02631667,0.003610836,0.001211136,22.3947,0.02631667,0.003610836,0.007221672,0.007221672,0.002422272
3.17,112.346,0.0264,0.003621996,0.001214852,22.4692,0.0264,0.003621996,0.007243992,0.007243992,0.002429704
3.18,112.7145,0.02648333,0.003633084,0.001218712,22.5429,0.02648333,0.003633084,0.007266168,0.007266168,0.002437424
3.19,113.0815,0.02656667,0.003644168,0.00122272,22.6163,0.02656667,0.003644168,0.007288336,0.007288336,0.00244544
3.2,113.451,0.02665,0.003655336,0.001226888,22.6902,0.02665,0.003655336,0.007310672,0.007310672,0.002453776
3.21,113.8275,0.02673333,0.003666668,0.001231076,22.7655,0.02673333,0.003666668,0.007333336,0.007333336,0.002462152
3.22,114.214,0.02681667,0.003678248,0.001235188,22.8428,0.02681667,0.003678248,0.007356496,0.007356496,0.002470376
3.23,114.6105,0.0269,0.003690016,0.00123926,22.9221,0.0269,0.003690016,0.007380032,0.007380032,0.00247852
3.24,115.0155,0.02698333,0.003701992,0.001243336,23.0031,0.02698333,0.003701992,0.007403984,0.007403984,0.002486672
3.25,115.4235,0.02706667,0.003714012,0.001247396,23.0847,0.02706667,0.003714012,0.007428024,0.007428024,0.002494792
3.26,115.8315,0.02715,0.003725924,0.001251452,23.1663,0.02715,0.003725924,0.007451848,0.007451848,0.002502904
3.27,116.237,0.02723333,0.003737676,0.001255412,23.2474,0.02723333,0.003737676,0.007475352,0.007475352,0.002510824
3.28,116.64,0.02731667,0.003749288,0.00125922,23.328,0.02731667,0.003749288,0.007498576,0.007498576,0.00251844
3.29,117.041,0.0274,0.003760792,0.001262896,23.4082,0.0274,0.003760792,0.007521584,0.007521584,0.002525792
3.3,117.44,0.02748333,0.003772344,0.001266496,23.488,0.02748333,0.003772344,0.007544688,0.007544688,0.002532992
3.31,117.834,0.02756667,0.00378398,0.001270112,23.5668,0.02756667,0.00378398,0.00756796,0.00756796,0.002540224
3.32,118.224,0.02765,0.003795748,0.001273868,23.6448,0.02765,0.003795748,0.007591496,0.007591496,0.002547736
3.33,118.61,0.02773333,0.00380768,0.001277792,23.722,0.02773333,0.00380768,0.00761536,0.00761536,0.002555584
3.34,118.9935,0.02781667,0.0038198,0.001281972,23.7987,0.02781667,0.0038198,0.0076396,0.0076396,0.002563944
3.35,119.375,0.0279,0.003832044,0.001286432,23.875,0.0279,0.003832044,0.007664088,0.007664088,0.002572864
3.36,119.756,0.02798333,0.00384436,0.001291136,23.9512,0.02798333,0.00384436,0.00768872,0.00768872,0.002582272
3.37,120.138,0.02806667,0.003856648,0.00129604,24.0276,0.02806667,0.003856648,0.007713296,0.007713296,0.00259208
3.38,120.5205,0.02815,0.003868796,0.0013012,24.1041,0.02815,0.003868796,0.007737592,0.007737592,0.0026024
3.39,120.9025,0.02823333,0.00388068,0.00130666,24.1805,0.02823333,0.00388068,0.00776136,0.00776136,0.00261332
3.4,121.285,0.02831667,0.003892308,0.001312476,24.257,0.02831667,0.003892308,0.007784616,0.007784616,0.002624952
3.41,121.67,0.0284,0.003903744,0.001318644,24.334,0.0284,0.003903744,0.007807488,0.007807488,0.002637288
3.42,122.0545,0.02848333,0.003915064,0.001325176,24.4109,0.02848333,0.003915064,0.007830128,0.007830128,0.002650352
3.43,122.4325,0.02856667,0.003926296,0.001332032,24.4865,0.02856667,0.003926296,0.007852593,0.007852593,0.002664064
3.44,122.8055,0.02865,0.003937572,0.001339204,24.5611,0.02865,0.003937572,0.007875144,0.007875144,0.002678408
3.45,123.1775,0.02873333,0.003948964,0.001346616,24.6355,0.02873333,0.003948964,0.007897928,0.007897928,0.002693232
3.46,123.5505,0.02881667,0.003960472,0.001354144,24.7101,0.02881667,0.003960472,0.007920944,0.007920944,0.002708288
3.47,123.927,0.0289,0.00397206,0.001361564,24.7854,0.0289,0.00397206,0.00794412,0.00794412,0.002723128
3.48,124.3085,0.02898333,0.00398368,0.001368792,24.8617,0.02898333,0.00398368,0.00796736,0.00796736,0.002737584
3.49,124.6945,0.02906667,0.003995204,0.001375732,24.9389,0.02906667,0.003995204,0.007990408,0.007990408,0.002751464
3.5,125.0855,0.02915,0.004006572,0.001382332,25.0171,0.02915,0.004006572,0.008013144,0.008013144,0.002764664
3.51,125.484,0.02923333,0.004017804,0.001388508,25.0968,0.02923333,0.004017804,0.008035609,0.008035609,0.002777016
3.52,125.8895,0.02931667,0.004029112,0.001394252,25.1779,0.02931667,0.004029112,0.008058224,0.008058224,0.002788504
3.53,126.2985,0.0294,0.004040712,0.001399572,25.2597,0.0294,0.004040712,0.008081424,0.008081424,0.002799144
3.54,126.7075,0.02948333,0.0040526,0.001404568,25.3415,0.02948333,0.0040526,0.0081052,0.0081052,0.002809136
3.55,127.115,0.02956667,0.004064644,0.001409264,25.423,0.02956667,0.004064644,0.008129288,0.008129288,0.002818528
3.56,127.522,0.02965,0.004076784,0.001413692,25.5044,0.02965,0.004076784,0.008153568,0.008153568,0.002827384
3.57,127.929,0.02973333,0.00408882,0.00141794,25.5858,0.02973333,0.00408882,0.00817764,0.00817764,0.00283588
3.58,128.3355,0.02981667,0.004100768,0.001422156,25.6671,0.02981667,0.004100768,0.008201536,0.008201536,0.002844312
3.59,128.74,0.0299,0.004112644,0.001426448,25.748,0.0299,0.004112644,0.008225288,0.008225288,0.002852896
3.6,129.1395,0.02998333,0.00412446,0.001430908,25.8279,0.02998333,0.00412446,0.008248921,0.008248921,0.002861816
3.61,129.532,0.03006667,0.00413614,0.001435472,25.9064,0.03006667,0.00413614,0.00827228,0.00827228,0.002870944
3.62,129.9155,0.03015,0.004147676,0.001440108,25.9831,0.03015,0.004147676,0.008295353,0.008295353,0.002880216
3.63,130.2895,0.03023333,0.004159056,0.00144488,26.0579,0.03023333,0.004159056,0.008318112,0.008318112,0.00288976
3.64,130.6575,0.03031667,0.004170376,0.001449832,26.1315,0.03031667,0.004170376,0.008340752,0.008340752,0.002899664
3.65,131.0245,0.0304,0.00418168,0.001454996,26.2049,0.0304,0.00418168,0.008363361,0.008363361,0.002909992
3.66,131.3925,0.03048333,0.004193048,0.001460356,26.2785,0.03048333,0.004193048,0.008386096,0.008386096,0.002920712
3.67,131.7615,0.03056667,0.004204492,0.001465724,26.3523,0.03056667,0.004204492,0.008408984,0.008408984,0.002931448
3.68,132.134,0.03065,0.004216016,0.001471072,26.4268,0.03065,0.004216016,0.008432033,0.008432033,0.002942144
3.69,132.5125,0.03073333,0.004227592,0.00147638,26.5025,0.03073333,0.004227592,0.008455184,0.008455184,0.00295276
3.7,132.8985,0.03081667,0.004239176,0.001481644,26.5797,0.03081667,0.004239176,0.008478352,0.008478352,0.002963288
3.71,133.291,0.0309,0.004250684,0.001486852,26.6582,0.0309,0.004250684,0.008501369,0.008501369,0.002973704
3.72,133.6855,0.03098333,0.004262152,0.001492008,26.7371,0.03098333,0.004262152,0.008524304,0.008524304,0.002984016
3.73,134.0775,0.03106667,0.00427354,0.001497068,26.8155,0.03106667,0.00427354,0.00854708,0.00854708,0.002994136
3.74,134.468,0.03115,0.00428486,0.001502016,26.8936,0.03115,0.00428486,0.00856972,0.00856972,0.003004032
3.75,134.858,0.03123333,0.004296144,0.001506896,26.9716,0.03123333,0.004296144,0.008592288,0.008592288,0.003013792
3.76,135.2455,0.03131667,0.004307476,0.001511776,27.0491,0.03131667,0.004307476,0.008614952,0.008614952,0.003023552
3.77,135.6295,0.0314,0.004318876,0.001516636,27.1259,0.0314,0.004318876,0.008637752,0.008637752,0.003033272
3.78,136.0095,0.03148333,0.004330356,0.001521468,27.2019,0.03148333,0.004330356,0.008660712,0.008660712,0.003042936
3.79,136.386,0.03156667,0.004341896,0.00152626,27.2772,0.03156667,0.004341896,0.008683792,0.008683792,0.00305252
3.8,136.76,0.03165,0.004353496,0.001531088,27.352,0.03165,0.004353496,0.008706992,0.008706992,0.003062176
3.81,137.132,0.03173333,0.00436514,0.001535952,27.4264,0.03173333,0.00436514,0.00873028,0.00873028,0.003071904
3.82,137.5035,0.03181667,0.004376864,0.001540892,27.5007,0.03181667,0.004376864,0.008753728,0.008753728,0.003081784
3.83,137.877,0.0319,0.004388664,0.001545828,27.5754,0.0319,0.004388664,0.008777328,0.008777328,0.003091656
3.84,138.253,0.03198333,0.00440058,0.00155064,27.6506,0.03198333,0.00440058,0.00880116,0.00880116,0.00310128
3.85,138.632,0.03206667,0.004412536,0.001555204,27.7264,0.03206667,0.004412536,0.008825072,0.008825072,0.003110408
3.86,139.0155,0.03215,0.00442446,0.001559528,27.8031,0.03215,0.00442446,0.00884892,0.00884892,0.003119056
3.87,139.404,0.03223334,0.004436296,0.001563628,27.8808,0.03223334,0.004436296,0.008872592,0.008872592,0.003127256
3.88,139.796,0.03231667,0.004448028,0.001567584,27.9592,0.03231667,0.004448028,0.008896057,0.008896057,0.003135168
3.89,140.193,0.0324,0.004459604,0.001571496,28.0386,0.0324,0.004459604,0.008919208,0.008919208,0.003142992
3.9,140.5905,0.03248333,0.004471084,0.00157556,28.1181,0.03248333,0.004471084,0.008942168,0.008942168,0.00315112
3.91,140.9845,0.03256667,0.0044825,0.001579896,28.1969,0.03256667,0.0044825,0.008965001,0.008965001,0.003159792
3.92,141.3745,0.03265,0.004493896,0.00158462,28.2749,0.03265,0.004493896,0.008987792,0.008987792,0.00316924
3.93,141.7615,0.03273333,0.004505244,0.001589776,28.3523,0.03273333,0.004505244,0.009010488,0.009010488,0.003179552
3.94,142.147,0.03281667,0.004516512,0.001595368,28.4294,0.03281667,0.004516512,0.009033024,0.009033024,0.003190736
3.95,142.5335,0.0329,0.00452762,0.001601236,28.5067,0.0329,0.00452762,0.00905524,0.00905524,0.003202472
3.96,142.9205,0.03298333,0.004538576,0.0016073,28.5841,0.03298333,0.004538576,0.009077152,0.009077152,0.0032146
3.97,143.3095,0.03306667,0.00454946,0.001613552,28.6619,0.03306667,0.00454946,0.00909892,0.00909892,0.003227104
3.98,143.6995,0.03315,0.004560452,0.001619952,28.7399,0.03315,0.004560452,0.009120904,0.009120904,0.003239904
3.99,144.09,0.03323333,0.004571624,0.001626364,28.818,0.03323333,0.004571624,0.009143248,0.009143248,0.003252728
4,144.478,0.03331667,0.004582996,0.001632724,28.8956,0.03331667,0.004582996,0.009165992,0.009165992,0.003265448
4.01,144.862,0.0334,0.004594452,0.001638856,28.9724,0.0334,0.004594452,0.009188904,0.009188904,0.003277712
4.02,145.243,0.03348333,0.00460594,0.001644504,29.0486,0.03348333,0.00460594,0.00921188,0.00921188,0.003289008
4.03,145.6195,0.03356667,0.004617376,0.001649532,29.1239,0.03356667,0.004617376,0.009234753,0.009234753,0.003299064
4.04,145.991,0.03365,0.00462872,0.00165404,29.1982,0.03365,0.00462872,0.00925744,0.00925744,0.00330808
4.05,146.3575,0.03373333,0.004639912,0.001658264,29.2715,0.03373333,0.004639912,0.009279824,0.009279824,0.003316528
4.06,146.72,0.03381667,0.004651052,0.001662416,29.344,0.03381667,0.004651052,0.009302104,0.009302104,0.003324832
4.07,147.0785,0.0339,0.004662272,0.001666524,29.4157,0.0339,0.004662272,0.009324544,0.009324544,0.003333048
4.08,147.4335,0.03398333,0.004673688,0.001670684,29.4867,0.03398333,0.004673688,0.009347376,0.009347376,0.003341368
4.09,147.785,0.03406667,0.004685304,0.00167494,29.557,0.03406667,0.004685304,0.009370608,0.009370608,0.00334988
4.1,148.1375,0.03414167,0.004697076,0.001679336,29.6275,0.03414167,0.004697076,0.009394152,0.009394152,0.003358672
